campaign_id,date,geo,city,profession,price_range,language,channel,campaign_type,impressions,clicks,conversions,spend_usd,revenue_usd,roi,quality_score
MC-02296,2024-01-04,IN,Kolkata,HR Manager,budget,Hindi,social_media,acquisition,87442,1490,47,2650.43,5844.48,2.2051,2.0
MC-02160,2024-01-04,GB,Glasgow,Designer,premium,English,email,acquisition,15612,408,7,2249.24,16070.57,7.1449,2.0
MC-01386,2024-01-04,ES,Valencia,Consultant,mid,Spanish,display,acquisition,142620,2036,150,325.19,125237.19,385.1201,1.0
MC-00176,2024-01-04,US,San Francisco,Product Manager,mid,English,email,awareness,8466,178,8,723.89,5602.69,7.7397,10.0
MC-01364,2024-01-04,ZA,Port Elizabeth,Writer,budget,Afrikaans,search,awareness,24640,2212,155,490.31,18513.76,37.7593,6.0
MC-02298,2024-01-04,US,Chicago,Architect,mid,English,email,acquisition,54448,1716,26,2362.95,31023.52,13.1291,10.0
MC-02840,2024-01-04,US,Seattle,Marketing Manager,mid,English,social_media,acquisition,42702,963,56,1719.36,52101.4,30.3028,1.0
MC-00635,2024-01-04,IN,Mumbai,Architect,mid,Hindi,search,awareness,47661,3491,113,2029.41,110102.89,54.2536,8.0
MC-01261,2024-01-04,JP,Tokyo,Writer,mid,Japanese,search,acquisition,17748,1531,88,2053.44,46786.59,22.7845,6.0
MC-02476,2024-01-04,US,Chicago,Teacher,budget,English,social_media,acquisition,171522,3552,175,4497.34,16228.34,3.6084,9.0
MC-01669,2024-01-04,NL,Utrecht,Sales Rep,mid,Dutch,email,awareness,14062,483,13,2156.38,8119.71,3.7654,9.0
MC-01019,2024-01-04,US,Houston,Software Engineer,budget,English,display,re_engagement,95508,1386,25,1916.08,4596.64,2.399,9.0
MC-02118,2024-01-04,CA,Calgary,Software Engineer,budget,English,email,retention,53840,1592,67,495.74,14635.99,29.5235,10.0
MC-00763,2024-01-04,US,Seattle,Product Manager,mid,English,content_marketing,retention,154703,3337,116,6338.9,94937.87,14.977,2.0
MC-02811,2024-01-04,FR,Bordeaux,Consultant,mid,French,search,acquisition,43701,3122,111,3215.38,91046.68,28.316,1.0
MC-01732,2024-01-04,ES,Seville,Physician,budget,Spanish,social_media,acquisition,31915,782,59,715.8,10344.68,14.4519,8.0
MC-00726,2024-01-04,AU,Perth,Accountant,premium,English,search,re_engagement,25277,1890,29,3957.94,125365.73,31.6745,10.0
MC-02011,2024-01-04,US,Seattle,Consultant,premium,English,social_media,re_engagement,500000,12786,414,269.28,1441898.73,5354.6447,10.0
MC-01442,2024-01-04,GB,Manchester,Researcher,mid,English,email,retention,12428,269,15,494.21,10385.56,21.0145,6.0
MC-00435,2024-01-04,US,Chicago,Researcher,mid,English,email,re_engagement,14745,330,18,4616.57,14156.05,3.0664,2.0
MC-02567,2024-01-04,IN,Chennai,Sales Rep,mid,Hindi,influencer,retention,133099,2390,173,1353.64,96954.13,71.6248,4.0
MC-02493,2024-01-04,US,Houston,Designer,budget,English,search,awareness,10074,726,57,597.54,6521.36,10.9137,8.0
MC-00903,2024-01-04,BR,Rio de Janeiro,Marketing Manager,premium,Portuguese,social_media,re_engagement,224845,4526,48,1909.01,158990.63,83.2843,7.0
MC-00620,2024-01-04,JP,Sapporo,Accountant,mid,Japanese,social_media,awareness,31667,628,48,2863.09,36710.75,12.8221,1.0
MC-02774,2024-01-04,FR,Paris,Data Scientist,premium,French,search,re_engagement,45091,2965,236,268.51,1273954.59,4744.5331,5.0
MC-01940,2024-01-04,US,Chicago,Marketing Manager,budget,English,email,awareness,43958,1354,96,235.79,14095.29,59.779,8.0
MC-01926,2024-01-04,GB,London,HR Manager,mid,English,content_marketing,retention,45562,979,69,2894.99,35189.87,12.1554,2.0
MC-00451,2024-01-04,BR,Brasília,Physician,mid,Portuguese,display,retention,53715,740,36,22226.21,36037.01,1.6214,2.0
MC-01486,2024-01-04,US,Chicago,Sales Rep,premium,English,content_marketing,acquisition,193388,4444,188,24281.79,601767.43,24.7827,10.0
MC-00988,2024-01-04,DE,Hamburg,HR Manager,mid,German,social_media,awareness,36047,598,13,4718.28,8289.24,1.7568,7.0
MC-02046,2024-01-04,ZA,Durban,Lawyer,premium,Afrikaans,influencer,retention,352476,11147,631,2470.42,3691800.37,1494.4019,7.0
MC-00643,2024-01-04,IL,Netanya,Product Manager,mid,Hebrew,social_media,awareness,270820,4456,201,10756.27,160521.4,14.9235,6.0
MC-00281,2024-01-04,IN,Kolkata,Researcher,mid,Hindi,social_media,retention,48877,1172,31,6103.46,21983.62,3.6018,9.0
MC-02097,2024-01-04,BR,São Paulo,Researcher,budget,Portuguese,email,re_engagement,16629,378,28,396.87,3686.3,9.2884,9.0
MC-00732,2024-01-04,ES,Valencia,Architect,mid,Spanish,content_marketing,acquisition,42890,765,18,378.02,16408.16,43.4055,2.0
MC-02385,2024-01-04,US,Seattle,Researcher,mid,English,email,acquisition,52277,1894,60,2205.96,47317.84,21.45,5.0
MC-02814,2024-01-04,BR,Brasília,Physician,budget,Portuguese,display,retention,500000,4205,157,560.05,35828.28,63.9734,10.0
MC-00028,2024-01-04,SG,Singapore,Writer,budget,English,content_marketing,acquisition,483537,9310,170,1453.75,17278.35,11.8854,7.0
MC-02447,2024-01-04,IL,Haifa,Physician,mid,Hebrew,search,acquisition,9497,922,25,3322.73,26626.82,8.0135,4.0
MC-02229,2024-01-04,US,San Francisco,Researcher,mid,English,display,awareness,48750,448,29,1366.47,26135.31,19.1261,9.0
MC-00287,2024-01-04,IN,Pune,Teacher,mid,Hindi,search,acquisition,16521,1509,58,233.19,29040.31,124.535,9.0
MC-02388,2024-01-04,US,Houston,Data Scientist,mid,English,content_marketing,awareness,36280,610,46,534.04,43576.23,81.5973,3.0
MC-00555,2024-01-04,US,San Francisco,Accountant,premium,English,search,acquisition,43309,3144,173,768.05,664490.96,865.1663,4.0
MC-00821,2024-01-04,CA,Montreal,Software Engineer,mid,English,search,acquisition,41707,2235,145,5514.6,154078.59,27.9401,6.0
MC-01206,2024-01-04,CA,Ottawa,HR Manager,premium,English,social_media,acquisition,206007,3880,174,1626.66,429790.69,264.2167,1.0
MC-01402,2024-01-05,CA,Ottawa,Teacher,budget,English,email,retention,3874,143,5,1678.93,475.74,0.2834,9.0
MC-02242,2024-01-05,US,Seattle,Designer,mid,English,influencer,retention,30846,789,35,8874.16,19131.45,2.1559,7.0
MC-01491,2024-01-05,FR,Paris,Writer,premium,French,search,retention,98848,7987,569,7655.19,1465592.78,191.4509,1.0
MC-01394,2024-01-05,IN,Kolkata,HR Manager,mid,Hindi,display,retention,500000,4579,258,2992.59,149488.68,49.9529,6.0
MC-02194,2024-01-05,IN,Mumbai,Architect,budget,Hindi,email,re_engagement,1696,44,3,30843.97,704.6,0.0228,3.0
MC-02259,2024-01-05,DE,Hamburg,HR Manager,mid,German,social_media,acquisition,500000,8042,130,7139.59,81669.82,11.439,7.0
MC-02908,2024-01-05,IN,Chennai,Lawyer,budget,Hindi,email,retention,12283,407,7,1119.1,1573.36,1.4059,6.0
MC-01001,2024-01-05,BR,Brasília,Marketing Manager,mid,Portuguese,search,acquisition,28724,1983,136,2108.95,122536.44,58.1031,7.0
MC-01444,2024-01-05,ES,Valencia,Architect,budget,Spanish,social_media,acquisition,98272,2021,132,629.36,32279.98,51.2902,1.0
MC-00271,2024-01-05,JP,Osaka,Architect,mid,Japanese,influencer,retention,92088,2166,119,1690.62,118369.84,70.0156,5.0
MC-01592,2024-01-05,FR,Bordeaux,Teacher,premium,French,social_media,retention,94262,1825,143,1147.95,412936.76,359.7167,6.0
MC-00292,2024-01-05,BR,Salvador,Sales Rep,mid,Portuguese,display,retention,56607,675,9,4003.11,5647.14,1.4107,1.0
MC-00273,2024-01-05,IN,Delhi,Product Manager,premium,Hindi,social_media,acquisition,24222,547,12,1641.81,55473.32,33.7879,1.0
MC-02506,2024-01-05,GB,Manchester,Designer,mid,English,social_media,awareness,500000,12384,393,3815.04,197703.19,51.822,10.0
MC-01900,2024-01-05,AU,Brisbane,Researcher,mid,English,email,retention,32310,891,11,231.35,9854.42,42.5953,6.0
MC-01726,2024-01-05,GB,Glasgow,Lawyer,premium,English,email,re_engagement,2956,98,2,314.98,9748.37,30.9492,9.0
MC-01230,2024-01-05,US,Chicago,Designer,premium,English,social_media,acquisition,102397,2495,51,63.43,152465.45,2403.6804,7.0
MC-02362,2024-01-05,US,San Francisco,Consultant,mid,English,influencer,re_engagement,42447,947,73,1108.44,54114.42,48.8203,10.0
MC-00568,2024-01-05,FR,Lyon,Data Scientist,premium,French,search,acquisition,218386,16564,1210,1984.42,7977227.0,4019.9287,1.0
MC-02803,2024-01-05,CA,Toronto,Writer,budget,English,social_media,acquisition,39097,722,13,151.16,1548.88,10.2466,3.0
MC-02823,2024-01-05,BR,Rio de Janeiro,Architect,mid,Portuguese,display,re_engagement,59514,687,21,3793.51,21561.41,5.6838,5.0
MC-01244,2024-01-05,FR,Bordeaux,Product Manager,mid,French,email,acquisition,55480,1568,83,1190.73,72397.06,60.8006,3.0
MC-02351,2024-01-05,ES,Valencia,Consultant,mid,Spanish,social_media,awareness,11072,270,11,1536.19,9862.39,6.42,7.0
MC-00018,2024-01-05,US,San Francisco,Product Manager,mid,English,social_media,retention,494352,7922,183,4290.14,167602.59,39.0669,6.0
MC-00424,2024-01-05,DE,Berlin,Lawyer,mid,German,search,awareness,51361,3888,299,244.86,350098.66,1429.7911,6.0
MC-00429,2024-01-05,MX,Tijuana,Consultant,budget,Spanish,display,awareness,29724,448,27,1710.92,4059.01,2.3724,10.0
MC-00735,2024-01-05,US,Chicago,Marketing Manager,mid,English,display,retention,52410,566,8,4185.05,7582.98,1.8119,8.0
MC-01157,2024-01-05,ES,Bilbao,Designer,mid,Spanish,content_marketing,re_engagement,48115,986,12,21787.47,6435.87,0.2954,2.0
MC-00513,2024-01-05,ZA,Johannesburg,Teacher,budget,Afrikaans,social_media,retention,57902,850,26,1761.71,2722.13,1.5452,10.0
MC-02987,2024-01-05,US,Phoenix,Researcher,mid,English,email,acquisition,92635,3563,143,4225.69,107711.75,25.4897,7.0
MC-00075,2024-01-05,NL,Eindhoven,Consultant,budget,Dutch,influencer,awareness,119977,2288,73,620.23,9907.25,15.9735,10.0
MC-02060,2024-01-05,US,Chicago,Writer,mid,English,search,acquisition,9190,639,19,1440.63,10199.43,7.0798,4.0
MC-01309,2024-01-05,MX,Puebla,Designer,budget,Spanish,display,retention,133575,1644,115,3068.84,12700.23,4.1384,9.0
MC-01139,2024-01-05,BR,São Paulo,Teacher,budget,Portuguese,email,re_engagement,11722,306,22,3529.17,2441.89,0.6919,4.0
MC-00449,2024-01-05,GB,Birmingham,Software Engineer,mid,English,search,awareness,56181,4467,247,2357.74,244609.01,103.7472,2.0
MC-02925,2024-01-05,IN,Chennai,Software Engineer,mid,Hindi,search,acquisition,6928,374,28,2316.33,26127.32,11.2796,5.0
MC-01156,2024-01-06,US,Houston,Researcher,premium,English,email,awareness,135610,4232,111,5786.19,488798.75,84.4768,3.0
MC-02419,2024-01-06,US,Seattle,Architect,budget,English,email,acquisition,8520,200,7,3244.26,1208.51,0.3725,6.0
MC-01482,2024-01-06,IN,Bangalore,Marketing Manager,premium,Hindi,email,awareness,1410,50,3,754.26,10544.56,13.98,5.0
MC-00728,2024-01-06,US,Houston,Teacher,budget,English,social_media,acquisition,52387,756,44,1417.26,3847.43,2.7147,2.0
MC-02985,2024-01-06,IN,Bangalore,Product Manager,mid,Hindi,email,retention,11677,449,23,4999.57,14804.8,2.9612,6.0
MC-02427,2024-01-06,JP,Sapporo,Marketing Manager,mid,Japanese,email,retention,11950,260,6,1238.99,5554.61,4.4832,2.0
MC-01535,2024-01-06,FR,Paris,Marketing Manager,premium,French,email,acquisition,10715,370,13,427.0,52831.71,123.7277,10.0
MC-00259,2024-01-06,IN,Kolkata,Accountant,budget,Hindi,search,acquisition,3709,324,7,3446.45,1213.48,0.3521,1.0
MC-02228,2024-01-06,US,Chicago,Accountant,budget,English,search,awareness,19847,1594,75,1681.34,11600.19,6.8994,3.0
MC-01220,2024-01-06,BR,Fortaleza,Software Engineer,premium,Portuguese,email,re_engagement,240136,6148,415,1488.56,2319214.68,1558.0257,2.0
MC-02668,2024-01-06,ES,Seville,Teacher,budget,Spanish,search,re_engagement,46860,2752,174,846.38,18386.75,21.724,2.0
MC-01116,2024-01-06,US,Houston,Product Manager,mid,English,email,awareness,34461,1265,44,6306.65,34520.87,5.4737,9.0
MC-02197,2024-01-06,DE,Cologne,Product Manager,premium,German,influencer,re_engagement,46063,924,37,716.25,170199.37,237.6256,8.0
MC-02848,2024-01-06,US,Houston,Marketing Manager,budget,English,search,awareness,256565,15857,752,527.2,103507.7,196.3348,4.0
MC-02322,2024-01-06,IN,Pune,Marketing Manager,mid,Hindi,search,re_engagement,89688,8586,200,536.46,131504.72,245.1343,4.0
MC-02340,2024-01-06,US,Los Angeles,Data Scientist,mid,English,content_marketing,acquisition,9627,207,7,1841.04,6512.53,3.5374,4.0
MC-02342,2024-01-06,US,Phoenix,Product Manager,premium,English,search,acquisition,372306,27146,1214,534.18,5263249.37,9852.951,1.0
MC-01899,2024-01-06,NL,The Hague,Sales Rep,mid,Dutch,influencer,retention,69163,1747,67,3499.93,32037.21,9.1537,1.0
MC-00681,2024-01-06,CA,Ottawa,Marketing Manager,budget,English,email,acquisition,7177,240,6,5606.84,1068.31,0.1905,8.0
