date,gig_category,avg_price_usd,median_price_usd,min_price_usd,max_price_usd,n_listings,discount_active,price_change_pct
2024-10-04,AI/ML Development,593.16,633.07,228.14,982.44,3545,False,
2024-10-04,Content Writing,50.23,48.64,25.53,75.43,6459,False,
2024-10-04,Data Analysis,316.92,301.0,167.36,535.74,3874,False,
2024-10-04,Financial Modeling,411.11,406.25,215.06,728.37,2349,False,
2024-10-04,Graphic Design,113.97,116.69,60.54,190.18,3688,False,
2024-10-04,Legal Consulting,669.07,666.84,442.5,1071.57,834,False,
2024-10-04,Mobile App,619.34,597.48,364.24,864.42,2151,False,
2024-10-04,Music Production,187.74,190.83,106.67,316.12,1026,False,
2024-10-04,Photography,137.03,134.72,58.88,287.39,2927,False,
2024-10-04,SEO/SEM,255.77,272.46,153.91,382.04,1889,False,
2024-10-04,Social Media Management,161.87,165.3,83.62,264.66,4101,False,
2024-10-04,Translation,78.18,73.5,39.9,151.02,5158,False,
2024-10-04,Video Production,270.31,257.88,104.93,507.16,1833,False,
2024-10-04,Virtual Assistant,44.94,45.52,28.58,67.27,8349,False,
2024-10-04,Web Development,361.28,350.57,254.4,481.91,2998,False,
2024-10-05,AI/ML Development,688.44,636.99,274.97,1327.1,1986,False,
2024-10-05,Content Writing,48.25,50.71,22.14,76.5,6682,False,
2024-10-05,Data Analysis,358.52,377.41,155.78,752.1,3707,False,
2024-10-05,Financial Modeling,443.49,438.99,184.86,807.99,1354,False,
2024-10-05,Graphic Design,106.06,109.29,50.18,195.29,4213,False,
2024-10-05,Legal Consulting,829.56,843.05,420.12,1605.35,1070,False,
2024-10-05,Mobile App,522.4,551.74,315.84,849.12,5094,False,
2024-10-05,Music Production,175.0,175.33,123.58,243.79,2501,False,
2024-10-05,Photography,119.82,126.85,58.55,186.19,2258,False,
2024-10-05,SEO/SEM,245.21,251.16,116.58,490.51,2669,False,
2024-10-05,Social Media Management,172.73,158.99,116.22,266.48,4658,False,
2024-10-05,Translation,66.27,63.63,45.24,89.91,3352,False,
2024-10-05,Video Production,293.66,271.79,173.56,536.43,2791,False,
2024-10-05,Virtual Assistant,43.16,43.54,20.89,86.42,6579,False,
2024-10-05,Web Development,443.46,433.6,183.57,921.73,2840,False,
2024-10-06,AI/ML Development,626.28,576.67,391.06,915.85,2379,False,
2024-10-06,Content Writing,58.7,63.19,36.09,97.77,9274,False,
2024-10-06,Data Analysis,367.12,344.96,189.94,655.98,6117,False,
2024-10-06,Financial Modeling,524.29,565.47,204.32,1057.82,1192,False,
2024-10-06,Graphic Design,93.44,99.68,58.68,152.08,8342,False,
2024-10-06,Legal Consulting,765.07,811.59,399.36,1257.95,637,False,
2024-10-06,Mobile App,547.11,583.0,353.93,884.26,2979,False,
2024-10-06,Music Production,161.96,169.99,75.56,328.43,1644,False,
2024-10-06,Photography,140.04,134.17,58.98,233.92,3089,False,
2024-10-06,SEO/SEM,223.81,230.35,134.3,324.81,2968,False,
2024-10-06,Social Media Management,174.31,187.34,73.93,348.24,3189,False,
2024-10-06,Translation,64.49,65.55,45.9,99.78,2799,False,
2024-10-06,Video Production,258.01,268.67,131.17,444.21,1408,False,
2024-10-06,Virtual Assistant,44.46,44.98,17.88,71.22,3720,False,
2024-10-06,Web Development,398.23,417.21,241.1,571.45,6607,False,
2024-10-07,AI/ML Development,741.79,761.37,363.66,1319.46,1332,False,
2024-10-07,Content Writing,53.07,54.17,23.89,111.31,6560,False,
2024-10-07,Data Analysis,304.8,322.21,137.7,518.48,3689,False,
2024-10-07,Financial Modeling,535.77,546.13,304.19,777.97,1463,False,
2024-10-07,Graphic Design,94.13,98.2,37.99,169.47,6909,False,
2024-10-07,Legal Consulting,763.1,742.55,491.4,990.44,765,False,
2024-10-07,Mobile App,488.45,499.18,312.73,762.06,4180,False,
2024-10-07,Music Production,152.17,149.97,98.42,252.06,2497,False,
2024-10-07,Photography,150.56,159.54,87.34,265.84,3763,False,
2024-10-07,SEO/SEM,226.1,235.95,144.68,378.38,2897,False,
2024-10-07,Social Media Management,149.63,142.76,70.41,304.5,3233,False,
2024-10-07,Translation,68.65,73.05,38.58,111.83,7368,False,
2024-10-07,Video Production,237.37,241.31,124.29,461.39,1194,False,
2024-10-07,Virtual Assistant,41.1,38.39,22.21,57.39,6582,False,
2024-10-07,Web Development,455.8,489.49,177.74,770.29,2905,False,
2024-10-08,AI/ML Development,686.96,670.49,264.29,1493.24,2891,False,8.58
2024-10-08,Content Writing,47.83,45.53,25.02,92.66,5460,False,-22.76
2024-10-08,Data Analysis,340.32,324.17,215.36,464.71,3698,False,4.44
2024-10-08,Financial Modeling,456.12,464.95,244.06,683.53,906,False,0.46
2024-10-08,Graphic Design,118.26,120.58,72.12,211.66,2252,False,3.51
2024-10-08,Legal Consulting,691.21,681.51,354.36,1188.91,946,False,-0.02
2024-10-08,Mobile App,525.95,498.97,253.4,916.75,4221,False,4.15
2024-10-08,Music Production,189.95,190.45,110.78,305.57,1410,False,15.23
2024-10-08,Photography,154.67,161.44,85.77,259.29,1355,False,1.21
2024-10-08,SEO/SEM,228.99,230.28,166.14,314.53,3367,False,3.44
2024-10-08,Social Media Management,180.56,193.86,100.97,289.52,4671,False,7.67
2024-10-08,Translation,74.67,74.42,45.09,121.79,3219,False,-5.16
2024-10-08,Video Production,261.35,274.98,163.05,354.33,3287,False,13.64
2024-10-08,Virtual Assistant,41.74,40.72,27.35,59.7,6360,False,-7.61
2024-10-08,Web Development,412.79,441.78,240.1,600.06,4844,False,9.18
2024-10-09,AI/ML Development,578.73,539.26,349.42,882.52,2536,False,-3.71
2024-10-09,Content Writing,61.19,60.66,26.2,96.7,7721,False,20.41
2024-10-09,Data Analysis,325.68,315.43,201.44,558.88,4353,False,5.44
2024-10-09,Financial Modeling,542.19,549.05,390.2,781.42,1728,False,19.67
2024-10-09,Graphic Design,130.39,125.21,78.38,191.66,9498,False,26.42
2024-10-09,Legal Consulting,808.32,839.03,532.4,1119.19,771,False,27.81
2024-10-09,Mobile App,590.73,586.46,346.92,927.87,2094,False,13.26
2024-10-09,Music Production,171.37,164.21,77.04,268.93,2449,False,-17.82
2024-10-09,Photography,1465.63,145.25,53.25,299.19,3755,False,4.01
2024-10-09,SEO/SEM,220.15,222.34,107.37,383.52,3461,False,-16.37
2024-10-09,Social Media Management,166.05,165.26,119.07,226.32,4036,False,-9.92
2024-10-09,Translation,68.71,72.6,31.05,116.78,12016,False,-15.15
2024-10-09,Video Production,296.65,273.54,195.83,410.22,2577,False,-1.8
2024-10-09,Virtual Assistant,52.06,54.06,24.28,94.76,3932,False,10.65
2024-10-09,Web Development,391.08,403.01,178.52,608.87,4646,False,-8.54
2024-10-10,AI/ML Development,730.05,687.02,443.67,1041.5,1621,False,12.06
2024-10-10,Content Writing,53.22,52.02,35.1,81.93,7707,False,5.83
2024-10-10,Data Analysis,316.43,307.95,132.17,473.36,2383,False,0.27
2024-10-10,Financial Modeling,437.48,443.79,276.4,656.78,986,False,-19.64
2024-10-10,Graphic Design,96.46,100.27,55.56,162.57,13681,False,-12.38
2024-10-10,Legal Consulting,760.83,793.95,430.59,1344.73,733,False,-7.88
2024-10-10,Mobile App,564.5,543.5,396.7,869.51,2271,False,-1.31
2024-10-10,Music Production,171.16,161.94,77.9,262.5,1839,False,9.26
2024-10-10,Photography,135.41,144.13,66.93,269.7,3379,False,1.07
2024-10-10,SEO/SEM,229.32,218.47,162.23,341.49,1972,False,-6.28
2024-10-10,Social Media Management,168.03,154.79,90.74,307.57,3111,False,0.69
2024-10-10,Translation,68.61,70.85,40.69,125.39,3203,False,1.48
2024-10-10,Video Production,,295.11,195.76,385.05,1542,False,0.95
2024-10-10,Virtual Assistant,47.34,47.84,20.67,84.96,10148,False,-7.95
2024-10-10,Web Development,414.81,423.95,215.97,801.41,3038,False,-8.21
2024-10-11,AI/ML Development,566.76,551.51,311.15,808.11,2177,False,-4.45
2024-10-11,Content Writing,53.97,55.29,22.52,116.87,6043,False,7.45
2024-10-11,Data Analysis,318.21,310.78,188.38,465.16,4067,False,0.41
2024-10-11,Financial Modeling,466.98,437.18,280.52,622.32,942,False,13.59
2024-10-11,Graphic Design,92.54,89.45,46.38,146.48,4299,False,-18.8
2024-10-11,Legal Consulting,710.06,744.88,357.79,1187.3,529,False,6.13
2024-10-11,Mobile App,517.98,486.91,331.12,802.79,3107,False,-16.37
2024-10-11,Music Production,177.31,163.96,96.76,253.42,3524,False,-5.56
2024-10-11,Photography,148.36,152.11,107.85,203.63,3350,False,8.27
2024-10-11,SEO/SEM,212.64,224.75,150.79,280.06,3885,False,-16.86
2024-10-11,Social Media Management,195.21,196.31,130.01,281.57,4476,False,20.6
2024-10-11,Translation,77.13,73.84,32.96,125.95,5361,False,-1.34
2024-10-11,Video Production,243.48,251.62,107.52,456.85,1079,False,-9.93
2024-10-11,Virtual Assistant,42.69,41.41,26.08,56.77,3418,False,-5.01
2024-10-11,Web Development,409.75,392.62,286.02,587.66,3666,False,13.42
2024-10-12,AI/ML Development,623.1,632.26,457.42,770.7,2420,False,-9.49
2024-10-12,Content Writing,59.57,56.44,29.78,111.97,4091,False,23.46
2024-10-12,Data Analysis,303.23,287.1,164.79,434.5,4191,False,-15.42
2024-10-12,Financial Modeling,421.5,392.27,264.88,666.11,1029,False,-4.96
2024-10-12,Graphic Design,113.95,109.85,62.87,198.74,7503,False,7.44
2024-10-12,Legal Consulting,761.41,731.59,294.56,1408.5,985,False,-8.22
2024-10-12,Mobile App,560.45,600.75,234.55,937.13,2417,False,7.28
2024-10-12,Music Production,181.06,179.25,112.61,291.53,1258,False,3.46
2024-10-12,Photography,142.33,135.48,71.85,273.95,3548,False,18.79
2024-10-12,SEO/SEM,266.86,258.2,133.71,454.96,2921,False,8.83
2024-10-12,Social Media Management,173.34,166.68,81.46,317.11,4251,False,0.35
2024-10-12,Translation,74.99,76.36,38.61,122.53,4569,False,13.16
2024-10-12,Video Production,249.51,236.67,108.61,495.47,921,False,-15.03
2024-10-12,Virtual Assistant,38.04,37.48,25.63,56.49,5567,False,-11.86
2024-10-12,Web Development,373.14,359.93,273.58,508.63,6882,False,-15.86
2024-10-13,AI/ML Development,645.91,683.8,350.31,1044.82,3221,False,3.13
2024-10-13,Content Writing,54.8,55.78,22.88,106.89,9039,False,-6.64
2024-10-13,Data Analysis,311.55,306.5,194.28,459.21,7638,False,-15.14
2024-10-13,Financial Modeling,550.13,550.16,339.61,886.73,1978,False,4.93
2024-10-13,Graphic Design,114.94,121.46,55.59,177.34,5020,False,23.01
2024-10-13,Legal Consulting,626.92,648.59,251.56,1115.24,851,False,-18.06
2024-10-13,Mobile App,595.97,563.47,420.64,830.42,2670,False,8.93
2024-10-13,Music Production,209.82,210.5,147.35,294.44,1435,False,29.55
2024-10-13,Photography,127.35,129.55,66.03,207.29,2672,False,-9.06
2024-10-13,SEO/SEM,270.35,258.82,168.0,385.08,1707,False,20.79
2024-10-13,Social Media Management,186.95,180.75,90.75,359.56,3248,False,7.25
2024-10-13,Translation,73.43,70.11,46.34,95.85,2455,False,13.86
2024-10-13,Video Production,236.0,221.16,102.87,454.07,2320,False,-8.53
2024-10-13,Virtual Assistant,45.14,48.47,30.52,61.07,4534,False,1.53
2024-10-13,Web Development,500.85,478.66,280.47,758.14,6164,False,25.77
2024-10-14,AI/ML Development,692.62,746.49,480.05,999.78,2567,False,-6.63
2024-10-14,Content Writing,54.08,53.56,34.79,74.73,9149,False,1.9
2024-10-14,Data Analysis,338.45,326.24,167.02,543.93,4028,False,11.04
2024-10-14,Financial Modeling,522.73,483.24,249.51,938.25,1293,False,-2.43
2024-10-14,Graphic Design,123.22,125.15,70.32,176.34,4206,False,30.9
2024-10-14,Legal Consulting,759.71,794.64,388.82,1384.65,1216,False,-0.44
2024-10-14,Mobile App,529.33,518.83,303.72,801.77,4403,False,8.37
2024-10-14,Music Production,199.11,198.56,83.83,426.41,1862,False,30.85
2024-10-14,Photography,145.12,152.13,94.52,194.35,3649,False,-3.61
2024-10-14,SEO/SEM,212.91,206.93,120.89,364.86,1619,False,-5.83
2024-10-14,Social Media Management,170.42,180.82,122.99,231.47,3302,False,13.89
2024-10-14,Translation,67.47,66.34,39.57,113.43,7020,False,-1.72
2024-10-14,Video Production,274.4,294.55,107.57,451.09,1287,False,15.6
2024-10-14,Virtual Assistant,56.42,53.49,26.79,91.76,5103,False,37.27
2024-10-14,Web Development,439.63,474.72,293.67,660.43,2794,False,-3.55
2024-10-15,AI/ML Development,695.95,658.55,425.5,1150.1,1546,False,1.31
2024-10-15,Content Writing,66.45,61.47,44.13,104.44,9340,False,38.93
2024-10-15,Data Analysis,310.6,302.3,155.33,596.09,3123,False,-8.73
2024-10-15,Financial Modeling,495.82,498.81,315.15,761.49,1411,False,8.7
2024-10-15,Graphic Design,102.47,102.42,54.13,154.03,5340,False,-13.35
2024-10-15,Legal Consulting,886.03,932.27,348.94,1403.31,894,False,28.19
2024-10-15,Mobile App,510.92,473.78,339.09,654.56,3061,False,-2.86
2024-10-15,Music Production,158.73,162.36,67.33,300.12,2315,False,-16.44
2024-10-15,Photography,148.79,152.49,65.72,221.38,2232,False,-3.8
2024-10-15,SEO/SEM,199.12,199.73,99.11,367.65,2198,False,-13.04
2024-10-15,Social Media Management,160.46,167.11,110.35,234.1,5857,False,-11.13
2024-10-15,Translation,73.04,70.57,35.27,109.44,5964,False,-2.18
2024-10-15,Video Production,301.42,303.44,136.32,502.17,2385,False,15.33
2024-10-15,Virtual Assistant,42.9,42.64,22.4,76.29,3398,False,2.78
2024-10-15,Web Development,422.51,425.17,278.57,698.68,10717,False,2.35
2024-10-16,AI/ML Development,615.59,572.78,403.99,981.99,2365,False,6.37
2024-10-16,Content Writing,58.81,56.83,29.14,91.5,9563,False,-3.89
2024-10-16,Data Analysis,314.79,325.74,127.74,681.64,2788,False,-3.34
2024-10-16,Financial Modeling,460.52,486.2,225.75,762.49,1033,False,-15.06
2024-10-16,Graphic Design,91.29,90.54,63.35,119.72,9083,False,-29.99
2024-10-16,Legal Consulting,756.86,806.18,413.41,1448.52,731,False,-6.37
2024-10-16,Mobile App,650.06,659.09,336.91,936.8,1316,False,10.04
2024-10-16,Music Production,204.78,218.52,93.46,386.29,1497,False,19.5
2024-10-16,Photography,125.22,122.31,52.81,198.13,3769,False,-7.17
2024-10-16,SEO/SEM,256.25,245.76,139.26,437.74,3194,False,16.4
2024-10-16,Social Media Management,159.15,168.88,69.37,240.2,6372,False,-4.16
2024-10-16,Translation,68.35,68.5,34.02,129.97,6639,False,-0.52
2024-10-16,Video Production,281.02,292.11,149.31,452.46,1692,False,-5.27
2024-10-16,Virtual Assistant,55.82,60.15,27.43,112.87,3982,False,7.22
2024-10-16,Web Development,445.57,460.27,247.11,610.69,5186,False,13.93
2024-10-17,AI/ML Development,590.47,569.95,381.53,1005.62,1471,False,-19.12
2024-10-17,Content Writing,61.58,61.99,33.74,115.71,6829,False,15.71
2024-10-17,Data Analysis,293.27,274.4,130.45,501.0,3326,False,-7.32
2024-10-17,Financial Modeling,404.45,403.06,242.29,574.91,1623,False,-7.55
2024-10-17,Graphic Design,107.58,106.41,50.39,210.55,7552,False,11.53
2024-10-17,Legal Consulting,649.92,670.94,372.94,1157.07,1072,False,-14.58
2024-10-17,Mobile App,575.46,580.49,235.49,879.31,4310,False,1.94
2024-10-17,Music Production,198.17,190.45,133.56,263.23,853,False,15.78
2024-10-17,Photography,134.57,126.1,84.3,206.24,3263,False,-0.62
2024-10-17,SEO/SEM,274.1,278.8,154.95,440.56,2890,False,19.53
2024-10-17,Social Media Management,174.22,166.3,107.28,251.65,2824,False,3.68
2024-10-17,Translation,74.68,75.65,44.48,107.13,4019,False,8.85
2024-10-17,Video Production,308.31,308.54,169.73,529.28,1047,False,4.41
2024-10-17,Virtual Assistant,47.23,48.51,28.93,82.37,7590,False,-0.23
2024-10-17,Web Development,433.25,448.47,268.81,654.59,5735,False,4.45
2024-10-18,AI/ML Development,595.87,635.44,428.19,747.84,2163,False,5.14
2024-10-18,Content Writing,61.21,60.93,34.0,108.43,10873,False,13.41
2024-10-18,Data Analysis,306.97,289.87,171.93,489.43,3566,False,-3.53
2024-10-18,Financial Modeling,463.6,484.36,283.76,774.83,1380,False,-0.72
2024-10-18,Graphic Design,108.46,109.67,74.45,147.7,7847,False,17.2
2024-10-18,Legal Consulting,730.12,684.58,383.32,1296.15,953,False,2.83
2024-10-18,Mobile App,578.85,542.2,231.88,1232.43,2028,False,11.75
2024-10-18,Music Production,190.32,205.35,134.63,264.85,2525,False,7.34
2024-10-18,Photography,125.99,121.36,60.03,260.02,2591,False,-15.08
2024-10-18,SEO/SEM,236.47,222.96,115.33,419.67,1896,False,11.21
2024-10-18,Social Media Management,179.16,176.52,125.13,287.3,5330,False,-8.22
2024-10-18,Translation,80.38,75.24,32.97,162.94,11433,False,4.21
2024-10-18,Video Production,274.56,273.23,189.51,442.27,1993,False,12.76
2024-10-18,Virtual Assistant,44.75,45.65,28.92,58.44,6017,False,4.83
2024-10-18,Web Development,433.46,417.19,229.62,793.39,2912,False,5.79
2024-10-19,AI/ML Development,682.71,631.41,425.33,1029.48,1893,False,9.57
2024-10-19,Content Writing,53.51,49.46,30.23,87.32,3447,False,-10.17
2024-10-19,Data Analysis,348.13,332.01,186.79,623.09,2804,False,14.81
2024-10-19,Financial Modeling,391.79,384.88,154.17,648.47,1636,False,-7.05
2024-10-19,Graphic Design,100.93,93.52,54.03,140.57,4966,False,-11.43
2024-10-19,Legal Consulting,659.14,697.11,440.82,943.7,444,False,-13.43
2024-10-19,Mobile App,565.44,600.52,300.72,786.29,1924,False,0.89
2024-10-19,Music Production,202.77,195.63,86.62,347.93,1893,False,11.99
2024-10-19,Photography,140.16,147.61,96.36,182.77,2608,False,-1.52
2024-10-19,SEO/SEM,249.96,260.13,123.06,456.04,3897,False,-6.33
2024-10-19,Social Media Management,193.85,186.94,79.48,295.85,3146,False,11.83
2024-10-19,Translation,65.5,61.97,41.63,98.03,7115,False,-12.66
2024-10-19,Video Production,331.2,338.7,229.46,490.78,1346,False,32.74
2024-10-19,Virtual Assistant,44.09,42.67,18.22,96.02,7104,False,15.9
2024-10-19,Web Development,398.88,416.29,229.84,666.47,4078,False,6.9
2024-10-20,AI/ML Development,714.6,754.26,371.06,1081.52,2571,False,10.63
2024-10-20,Content Writing,60.73,59.7,27.36,120.19,5049,False,10.82
2024-10-20,Data Analysis,301.41,288.38,195.5,412.99,5431,False,-3.25
2024-10-20,Financial Modeling,445.98,446.44,231.76,705.09,801,False,-18.93
2024-10-20,Graphic Design,99.47,94.49,46.08,152.28,6476,False,-13.46
2024-10-20,Legal Consulting,723.83,767.49,373.68,1160.52,1095,False,15.46
2024-10-20,Mobile App,568.11,592.49,240.56,1100.18,2304,False,-4.67
2024-10-20,Music Production,160.22,154.61,70.44,339.38,2027,False,-23.64
2024-10-20,Photography,149.67,138.34,106.76,212.59,2209,False,17.53
2024-10-20,SEO/SEM,211.53,209.27,123.04,338.4,3301,False,-21.76
2024-10-20,Social Media Management,172.32,168.92,82.33,338.99,3726,False,-7.83
2024-10-20,Translation,71.66,73.92,51.12,103.47,4959,False,-2.41
2024-10-20,Video Production,251.96,246.47,181.81,367.9,1841,False,6.76
2024-10-20,Virtual Assistant,38.72,37.2,20.47,57.91,7506,False,-14.22
2024-10-20,Web Development,457.03,435.51,205.34,902.51,2275,False,-8.75
2024-10-21,AI/ML Development,628.73,604.06,390.25,1003.86,3230,False,-9.22
2024-10-21,Content Writing,53.44,54.08,36.62,71.09,6693,False,-1.18
2024-10-21,Data Analysis,325.91,320.91,131.04,724.38,3686,False,-3.71
2024-10-21,Financial Modeling,451.19,472.57,313.13,574.2,3363,False,-13.69
2024-10-21,Graphic Design,92.53,91.9,42.93,167.2,3579,False,-24.91
2024-10-21,Legal Consulting,793.88,749.63,418.66,1417.28,1461,False,4.5
2024-10-21,Mobile App,559.78,594.29,382.32,753.91,2912,False,5.75
2024-10-21,Music Production,181.33,179.35,89.03,270.06,2671,False,-8.93
2024-10-21,Photography,151.34,159.17,99.78,253.54,2849,False,4.29
2024-10-21,SEO/SEM,246.36,262.59,168.63,361.47,4506,False,15.71
2024-10-21,Social Media Management,178.77,185.88,78.49,351.57,4993,False,4.9
2024-10-21,Translation,64.42,63.4,40.51,92.83,7486,False,-4.52
2024-10-21,Video Production,263.17,270.86,156.86,405.29,3337,False,-4.09
2024-10-21,Virtual Assistant,43.03,44.5,25.97,73.29,5628,False,-23.73
2024-10-21,Web Development,351.83,378.57,211.04,631.52,3734,False,-19.97
2024-10-22,AI/ML Development,651.64,639.27,366.11,1211.28,1848,False,-6.37
2024-10-22,Content Writing,60.34,64.17,36.13,95.65,6295,False,-9.19
2024-10-22,Data Analysis,350.61,341.42,198.24,605.34,2375,False,12.88
2024-10-22,Financial Modeling,414.25,384.74,172.3,845.5,1191,False,-16.45
2024-10-22,Graphic Design,119.18,127.42,55.24,239.86,6847,False,16.31
2024-10-22,Legal Consulting,680.07,668.91,268.66,1222.6,1394,False,-23.25
2024-10-22,Mobile App,652.48,687.37,360.25,961.75,3659,False,27.71
2024-10-22,Music Production,206.03,210.29,148.82,316.21,1722,False,29.8
2024-10-22,Photography,127.71,121.69,70.78,243.59,3253,False,-14.17
2024-10-22,SEO/SEM,232.23,247.22,123.8,326.87,3451,False,16.63
2024-10-22,Social Media Management,137.61,131.02,84.33,184.21,3574,False,-14.24
2024-10-22,Translation,75.44,76.81,40.09,133.87,6544,False,3.29
2024-10-22,Video Production,276.58,273.96,181.15,362.43,1844,False,-8.24
2024-10-22,Virtual Assistant,41.93,40.88,20.19,66.92,4260,False,-2.26
2024-10-22,Web Development,447.92,478.48,181.03,908.31,3183,False,6.01
2024-10-23,AI/ML Development,701.43,664.62,278.96,1155.54,3183,False,13.94
2024-10-23,Content Writing,47.66,46.13,19.84,76.14,4295,False,-18.96
2024-10-23,Data Analysis,365.43,377.4,185.84,660.74,3529,False,16.09
2024-10-23,Financial Modeling,522.66,559.79,230.65,1089.39,1760,False,13.49
2024-10-23,Graphic Design,116.29,124.2,67.62,206.72,6302,False,27.39
2024-10-23,Legal Consulting,763.46,822.31,457.07,1200.95,629,False,0.87
2024-10-23,Mobile App,563.11,519.01,337.64,959.63,2016,False,-13.38
2024-10-23,Music Production,194.64,189.97,78.11,410.61,1316,False,-4.95
2024-10-23,Photography,165.54,176.07,71.86,282.0,2595,False,32.2
2024-10-23,SEO/SEM,223.48,236.06,138.32,319.0,3910,False,-12.79
2024-10-23,Social Media Management,143.16,145.62,79.24,254.8,7513,False,-10.05
2024-10-23,Translation,85.28,90.86,49.48,146.18,4887,False,24.77
2024-10-23,Video Production,309.8,309.6,121.27,480.48,981,False,10.24
2024-10-23,Virtual Assistant,48.58,51.17,30.73,68.33,4653,False,-12.97
2024-10-23,Web Development,467.45,452.42,231.55,847.86,4021,False,4.91
2024-10-24,AI/ML Development,760.52,807.94,298.52,1189.18,3268,False,28.8
2024-10-24,Content Writing,58.57,57.81,40.05,77.61,7909,False,-4.89
2024-10-24,Data Analysis,296.74,274.2,171.26,486.84,2721,False,1.18
2024-10-24,Financial Modeling,512.42,494.57,372.68,660.35,1307,False,26.7
2024-10-24,Graphic Design,98.44,96.41,47.31,179.2,3952,False,-8.5
2024-10-24,Legal Consulting,816.95,823.52,369.22,1311.44,512,False,25.7
2024-10-24,Mobile App,630.97,664.13,343.26,1131.13,2223,False,9.65
2024-10-24,Music Production,186.39,183.56,130.31,255.84,1300,False,-5.94
2024-10-24,Photography,147.32,151.45,71.09,279.87,2451,False,9.47
2024-10-24,SEO/SEM,258.54,253.36,144.39,477.46,2085,False,-5.68
2024-10-24,Social Media Management,147.82,155.32,60.9,253.22,6049,False,-15.15
2024-10-24,Translation,67.24,63.95,35.24,130.92,4635,False,-9.96
2024-10-24,Video Production,263.96,265.91,175.81,350.64,2584,False,-14.38
2024-10-24,Virtual Assistant,52.94,48.97,25.32,85.86,5324,False,12.09
2024-10-24,Web Development,440.73,450.56,187.82,680.03,2352,False,1.73
2024-10-25,AI/ML Development,747.1,786.14,435.5,1221.29,2624,False,25.38
2024-10-25,Content Writing,49.16,52.45,29.82,87.98,13259,False,-19.69
2024-10-25,Data Analysis,297.17,274.16,133.02,579.47,2311,False,-3.19
2024-10-25,Financial Modeling,476.35,480.96,252.11,854.52,1371,False,2.75
2024-10-25,Graphic Design,107.76,107.38,78.92,147.18,7090,False,-0.65
