transaction_id,date,gig_category,seller_country,buyer_country,seller_profession,amount_usd,currency,payment_method,status,completion_days,rating,is_repeat_buyer,platform_fee_usd,seller_level,week_number
TXN-1300065,2024-10-01,Financial Modeling,US,GB,Accountant,308.11,USD,credit_card,completed,12,2.7,False,61.62,level_1,40
TXN-1300066,2024-10-01,Graphic Design,IN,US,Designer,128.96,USD,credit_card,completed,7,4.5,True,25.79,level_1,40
TXN-1300181,2024-10-01,Virtual Assistant,US,GB,HR Manager,23.11,USD,paypal,completed,1,4.6,False,4.62,rising_talent,40
TXN-1300108,2024-10-01,Translation,AU,ZA,Writer,88.29,USD,credit_card,completed,3,3.3,True,17.66,level_2,40
TXN-1300262,2024-10-01,Video Production,US,IN,Designer,169.34,USD,paypal,completed,9,4.4,False,33.87,level_1,40
TXN-1300101,2024-10-01,Data Analysis,FR,IN,Data Scientist,158.83,ILS,credit_card,completed,3,4.3,False,31.77,level_1,40
TXN-1300270,2024-10-01,Translation,US,US,Writer,105.77,USD,credit_card,completed,3,4.2,True,21.15,level_2,40
TXN-1300099,2024-10-01,Data Analysis,US,IN,Data Scientist,48.82,USD,credit_card,disputed,10,,True,9.76,level_2,40
TXN-1300156,2024-10-01,Social Media Management,IL,AU,Marketing Manager,91.11,USD,credit_card,completed,5,4.6,False,18.22,rising_talent,40
TXN-1300094,2024-10-01,SEO/SEM,GB,FR,Marketing Manager,61.59,USD,credit_card,completed,11,4.9,True,12.32,rising_talent,40
TXN-1300204,2024-10-01,Social Media Management,BR,BR,Marketing Manager,1150.32,USD,bank_transfer,completed,8,4.8,True,230.06,level_1,40
TXN-1300158,2024-10-01,Legal Consulting,FR,IN,Lawyer,681.05,USD,paypal,completed,8,4.2,False,136.21,level_2,40
TXN-1300162,2024-10-01,Financial Modeling,IN,FR,Accountant,228.45,GBP,bank_transfer,completed,10,2.8,True,45.69,rising_talent,40
TXN-1300111,2024-10-01,Graphic Design,US,BR,Designer,165.88,EUR,paypal,completed,1,3.9,True,33.18,rising_talent,40
TXN-1300168,2024-10-01,Translation,ZA,US,Writer,101.4,USD,credit_card,completed,4,3.4,False,20.28,level_1,40
TXN-1300260,2024-10-01,Virtual Assistant,IL,GB,HR Manager,58.52,EUR,paypal,completed,1,3.0,False,11.7,level_1,40
TXN-1300143,2024-10-01,Graphic Design,BR,US,Designer,1259.68,USD,credit_card,completed,5,4.6,False,251.94,level_1,40
TXN-1300178,2024-10-01,Data Analysis,DE,DE,Data Scientist,1375.31,USD,credit_card,completed,7,4.4,False,275.06,level_1,40
TXN-1300072,2024-10-01,Virtual Assistant,US,US,HR Manager,31.95,USD,paypal,completed,1,3.8,True,6.39,level_2,40
TXN-1300089,2024-10-01,AI/ML Development,ZA,US,Data Scientist,190.39,USD,credit_card,completed,28,4.4,False,38.08,top_rated,40
TXN-1300039,2024-10-01,Music Production,SG,US,Designer,71.91,USD,credit_card,completed,14,4.6,True,14.38,level_1,40
TXN-1300054,2024-10-01,Music Production,AU,US,Designer,97.97,USD,credit_card,completed,19,4.8,True,19.59,new_seller,40
TXN-1300008,2024-10-01,Legal Consulting,IN,US,Lawyer,178.33,USD,credit_card,completed,19,4.6,True,35.67,level_1,40
TXN-1300230,2024-10-01,Content Writing,BR,DE,Writer,402.38,USD,credit_card,completed,3,3.3,True,80.48,level_2,40
TXN-1300241,2024-10-01,Graphic Design,CA,US,Designer,745.91,USD,credit_card,completed,4,3.9,True,149.18,level_1,40
TXN-1300227,2024-10-01,Video Production,MX,DE,Designer,347.68,EUR,paypal,completed,6,4.6,False,69.54,level_2,40
TXN-1300019,2024-10-01,SEO/SEM,IN,US,Marketing Manager,276.39,USD,credit_card,completed,14,4.4,False,55.28,top_rated,40
TXN-1300221,2024-10-01,Music Production,FR,US,Designer,37.49,USD,credit_card,completed,6,2.6,False,7.5,level_2,40
TXN-1300130,2024-10-01,Translation,GB,IN,Writer,122.58,ILS,paypal,completed,3,3.5,False,24.52,level_2,40
TXN-1300218,2024-10-01,Financial Modeling,US,ES,Accountant,101.35,USD,paypal,completed,12,4.2,False,20.27,level_2,40
TXN-1300216,2024-10-01,Legal Consulting,US,GB,Lawyer,149.33,USD,bank_transfer,completed,12,4.9,False,29.87,level_1,40
TXN-1300131,2024-10-01,Video Production,US,JP,Designer,27.76,USD,paypal,completed,5,4.8,True,5.55,level_2,40
TXN-1300250,2024-10-01,Data Analysis,FR,US,Data Scientist,21.4,USD,paypal,completed,11,4.9,False,4.28,level_1,40
TXN-1300007,2024-10-01,Photography,DE,CA,Designer,766.6,USD,credit_card,completed,4,4.6,True,153.32,level_1,40
TXN-1300277,2024-10-01,Financial Modeling,MX,US,Accountant,79.04,USD,paypal,completed,14,3.2,True,15.81,level_2,40
TXN-1300251,2024-10-01,Social Media Management,IN,US,Marketing Manager,138.23,USD,paypal,completed,10,4.4,False,27.65,level_1,40
TXN-1300237,2024-10-01,Video Production,IN,DE,Designer,53.08,USD,paypal,completed,6,2.0,False,10.62,new_seller,40
TXN-1300235,2024-10-01,Legal Consulting,GB,GB,Lawyer,46.9,USD,paypal,completed,18,4.9,False,9.38,top_rated,40
TXN-1300236,2024-10-01,Virtual Assistant,IN,US,HR Manager,313.87,USD,paypal,cancelled,2,,False,62.77,rising_talent,40
TXN-1300207,2024-10-01,Photography,DE,MX,Designer,1064.67,USD,bank_transfer,completed,4,4.8,False,212.93,top_rated,40
TXN-1300232,2024-10-01,Virtual Assistant,DE,BR,HR Manager,113.73,USD,credit_card,completed,1,4.2,False,22.75,rising_talent,40
TXN-1300011,2024-10-02,Social Media Management,US,US,Marketing Manager,31.92,USD,credit_card,completed,8,4.6,True,6.38,new_seller,40
TXN-1300144,2024-10-02,Mobile App,JP,CA,Software Engineer,198.21,USD,paypal,completed,25,4.3,True,39.64,top_rated,40
TXN-1300088,2024-10-02,Social Media Management,DE,US,Marketing Manager,18.36,USD,bank_transfer,completed,2,3.7,True,3.67,level_1,40
TXN-1300090,2024-10-02,Social Media Management,US,US,Marketing Manager,55.91,USD,credit_card,completed,5,3.3,False,11.18,level_1,40
TXN-1300083,2024-10-02,Data Analysis,SG,US,Data Scientist,133.43,USD,paypal,completed,6,4.1,False,26.69,top_rated,40
TXN-1300087,2024-10-02,Virtual Assistant,DE,ZA,HR Manager,685.11,USD,credit_card,completed,2,4.4,False,137.02,level_2,40
TXN-1300135,2024-10-02,Video Production,US,CA,Designer,115.98,ILS,credit_card,completed,5,4.4,True,23.2,level_2,40
TXN-1300081,2024-10-02,Video Production,DE,JP,Designer,371.93,USD,paypal,completed,13,2.9,False,74.39,level_1,40
TXN-1300271,2024-10-02,Financial Modeling,IN,GB,Accountant,599.24,USD,credit_card,completed,9,4.5,True,119.85,level_2,40
TXN-1300096,2024-10-02,Legal Consulting,NL,US,Lawyer,104.78,GBP,credit_card,completed,27,3.6,False,20.96,level_2,40
TXN-1300097,2024-10-02,Virtual Assistant,JP,FR,HR Manager,440.63,INR,credit_card,completed,2,4.2,False,88.13,level_1,40
TXN-1300006,2024-10-02,Content Writing,IL,CA,Writer,387.58,USD,credit_card,completed,83,4.6,True,77.52,level_1,40
TXN-1300005,2024-10-02,Graphic Design,US,US,Designer,592.57,USD,credit_card,completed,4,3.7,False,118.51,top_rated,40
TXN-1300243,2024-10-02,Data Analysis,US,US,Data Scientist,768.1,USD,credit_card,completed,7,4.2,True,153.62,new_seller,40
TXN-1300128,2024-10-02,Photography,US,US,Designer,53.88,USD,credit_card,completed,4,4.2,False,10.78,level_1,40
TXN-1300153,2024-10-02,Legal Consulting,DE,GB,Lawyer,31.16,USD,credit_card,in_progress,12,,False,6.23,new_seller,40
TXN-1300104,2024-10-02,Content Writing,GB,IN,Writer,113.43,USD,paypal,completed,2,4.2,False,22.69,level_2,40
TXN-1300002,2024-10-02,Data Analysis,US,US,Data Scientist,981.06,USD,paypal,completed,5,4.9,False,196.21,level_2,40
TXN-1300091,2024-10-02,Financial Modeling,CA,GB,Accountant,47.04,USD,paypal,completed,15,4.7,False,9.41,top_rated,40
TXN-1300169,2024-10-02,Financial Modeling,US,CA,Accountant,45.44,USD,credit_card,completed,15,4.8,True,9.09,level_1,40
TXN-1300016,2024-10-02,Video Production,GB,US,Designer,49.4,USD,paypal,completed,26,3.7,False,9.88,rising_talent,40
TXN-1300259,2024-10-02,Translation,US,SG,Writer,720.38,USD,bank_transfer,completed,3,3.1,True,144.08,level_1,40
TXN-1300034,2024-10-02,Graphic Design,IN,CA,Designer,779.29,USD,paypal,completed,4,4.0,False,155.86,level_2,40
TXN-1300199,2024-10-02,Data Analysis,US,US,Data Scientist,235.95,USD,credit_card,completed,4,4.4,False,47.19,rising_talent,40
TXN-1300255,2024-10-02,Social Media Management,US,IN,Marketing Manager,13.38,USD,bank_transfer,disputed,4,,False,2.68,level_2,40
TXN-1300138,2024-10-02,SEO/SEM,DE,DE,Marketing Manager,53.77,USD,credit_card,completed,11,4.4,False,10.75,level_2,40
TXN-1300194,2024-10-02,Graphic Design,SG,US,Designer,381.86,USD,paypal,completed,4,2.9,False,76.37,level_1,40
TXN-1300257,2024-10-02,Virtual Assistant,IN,FR,HR Manager,677.0,USD,credit_card,completed,3,3.8,False,135.4,level_1,40
TXN-1300119,2024-10-02,Graphic Design,IN,US,Designer,154.24,USD,bank_transfer,completed,2,4.0,False,30.85,new_seller,40
TXN-1300056,2024-10-02,Content Writing,ZA,IN,Writer,35.2,USD,credit_card,completed,1,1.0,True,7.04,level_2,40
TXN-1300223,2024-10-02,SEO/SEM,US,ES,Marketing Manager,44.46,USD,credit_card,completed,14,3.4,False,8.89,new_seller,40
TXN-1300224,2024-10-02,Legal Consulting,FR,US,Lawyer,479.43,ILS,crypto,completed,11,2.4,False,95.89,new_seller,40
TXN-1300014,2024-10-02,Legal Consulting,IN,IN,Lawyer,487.8,USD,paypal,completed,21,4.7,True,97.56,level_1,40
TXN-1300061,2024-10-02,Social Media Management,IN,NL,Marketing Manager,86.01,USD,crypto,completed,7,3.9,False,17.2,level_2,40
TXN-1300067,2024-10-02,Graphic Design,US,US,Designer,99.87,USD,paypal,completed,3,3.7,True,19.97,rising_talent,40
TXN-1300018,2024-10-02,Mobile App,DE,US,Software Engineer,408.63,EUR,paypal,completed,19,4.4,False,81.73,level_2,40
TXN-1300258,2024-10-02,Translation,US,IN,Writer,163.2,USD,crypto,completed,1,4.8,True,32.64,level_2,40
TXN-1300179,2024-10-02,Content Writing,IN,IN,Writer,169.9,USD,credit_card,completed,2,4.5,False,33.98,top_rated,40
TXN-1300273,2024-10-02,Music Production,FR,BR,Designer,63.97,USD,credit_card,completed,12,4.7,True,12.79,new_seller,40
TXN-1300017,2024-10-02,AI/ML Development,IN,NL,Data Scientist,38.37,USD,credit_card,completed,7,2.7,False,7.67,new_seller,40
TXN-1300137,2024-10-02,Legal Consulting,US,US,Lawyer,234.26,GBP,credit_card,completed,13,4.2,True,46.85,top_rated,40
TXN-1300075,2024-10-02,Mobile App,US,IN,Software Engineer,63.66,INR,bank_transfer,completed,18,3.8,True,12.73,top_rated,40
TXN-1300175,2024-10-02,Video Production,FR,DE,Designer,108.19,USD,credit_card,completed,8,3.2,False,21.64,top_rated,40
TXN-1300173,2024-10-02,SEO/SEM,DE,AU,Marketing Manager,102.56,USD,crypto,cancelled,16,,False,20.51,rising_talent,40
TXN-1300264,2024-10-02,Financial Modeling,IN,IN,Accountant,47.44,USD,bank_transfer,completed,8,2.9,False,9.49,level_1,40
TXN-1300141,2024-10-03,Translation,US,US,Writer,265.94,USD,credit_card,completed,2,3.5,False,53.19,rising_talent,40
TXN-1300133,2024-10-03,Virtual Assistant,ZA,BR,HR Manager,999.33,GBP,paypal,completed,2,2.7,False,199.87,rising_talent,40
TXN-1300134,2024-10-03,AI/ML Development,IN,GB,Data Scientist,216.2,USD,paypal,completed,14,4.7,False,43.24,rising_talent,40
TXN-1300145,2024-10-03,Social Media Management,US,IN,Marketing Manager,73.03,EUR,credit_card,in_progress,6,,True,14.61,level_2,40
TXN-1300124,2024-10-03,AI/ML Development,SG,US,Data Scientist,530.53,USD,credit_card,completed,30,4.1,False,106.11,level_2,40
TXN-1300161,2024-10-03,AI/ML Development,US,GB,Data Scientist,189.36,ILS,credit_card,completed,24,4.8,False,37.87,new_seller,40
TXN-1300244,2024-10-03,Web Development,DE,US,Software Engineer,57.09,USD,credit_card,completed,22,4.5,True,11.42,level_2,40
TXN-1300239,2024-10-03,Mobile App,US,US,Software Engineer,189.42,USD,credit_card,completed,9,4.4,False,37.88,new_seller,40
TXN-1300234,2024-10-03,Mobile App,US,US,Software Engineer,456.86,USD,bank_transfer,completed,23,4.9,False,91.37,level_2,40
TXN-1300220,2024-10-03,AI/ML Development,US,ZA,Data Scientist,748.6,USD,credit_card,completed,11,4.2,False,149.72,level_1,40
TXN-1300214,2024-10-03,Social Media Management,IN,AU,Marketing Manager,420.4,USD,bank_transfer,completed,12,4.5,False,84.08,level_1,40
TXN-1300252,2024-10-03,Photography,GB,SG,Designer,514.18,USD,paypal,completed,5,4.9,False,102.84,level_2,40
TXN-1300151,2024-10-03,Content Writing,BR,GB,Writer,1737.36,USD,bank_transfer,completed,4,3.3,False,347.47,level_2,40
TXN-1300206,2024-10-03,Virtual Assistant,IN,US,HR Manager,570.69,USD,credit_card,completed,1,1.9,True,114.14,top_rated,40
TXN-1300256,2024-10-03,Virtual Assistant,US,BR,HR Manager,478.55,USD,crypto,completed,2,3.6,False,95.71,rising_talent,40
TXN-1300190,2024-10-03,Translation,AU,IL,Writer,349.74,ILS,credit_card,completed,2,4.5,True,69.95,rising_talent,40
TXN-1300126,2024-10-03,Graphic Design,AU,CA,Designer,1141.26,USD,credit_card,completed,5,4.2,False,228.25,level_1,40
TXN-1300177,2024-10-03,Mobile App,FR,IN,Software Engineer,367.69,USD,bank_transfer,completed,16,3.9,False,73.54,rising_talent,40
TXN-1300261,2024-10-03,Music Production,US,BR,Designer,145.77,USD,credit_card,completed,14,4.5,True,29.15,level_2,40
TXN-1300163,2024-10-03,Social Media Management,IN,IN,Marketing Manager,66.43,USD,paypal,completed,7,4.1,True,13.29,rising_talent,40
TXN-1300253,2024-10-03,Web Development,US,DE,Software Engineer,231.7,USD,credit_card,completed,11,2.6,False,46.34,rising_talent,40
TXN-1300186,2024-10-03,Data Analysis,US,US,Data Scientist,15.91,USD,credit_card,completed,10,4.9,False,3.18,rising_talent,40
TXN-1300248,2024-10-03,Translation,ZA,US,Writer,21.13,USD,credit_card,completed,4,4.9,False,4.23,rising_talent,40
TXN-1300059,2024-10-03,Financial Modeling,US,ES,Accountant,665.5,USD,credit_card,completed,30,4.0,True,133.1,level_2,40
TXN-1300058,2024-10-03,Social Media Management,AU,NL,Marketing Manager,33.3,USD,paypal,completed,12,3.4,True,6.66,level_1,40
TXN-1300078,2024-10-03,Mobile App,US,US,Software Engineer,24.92,USD,credit_card,cancelled,20,,False,4.98,new_seller,40
TXN-1300080,2024-10-03,Virtual Assistant,US,IN,HR Manager,5000.0,USD,credit_card,completed,2,4.5,True,1000.0,level_2,40
TXN-1300036,2024-10-03,Data Analysis,JP,US,Data Scientist,47.43,USD,credit_card,cancelled,6,,True,9.49,top_rated,40
TXN-1300276,2024-10-03,Music Production,US,SG,Designer,22.2,USD,credit_card,completed,7,5.0,True,4.44,level_2,40
TXN-1300093,2024-10-03,Translation,SG,IN,Writer,188.6,USD,paypal,completed,1,4.4,False,37.72,level_2,40
TXN-1300033,2024-10-03,SEO/SEM,CA,US,Marketing Manager,625.93,USD,paypal,completed,9,4.4,False,125.19,level_2,40
TXN-1300031,2024-10-03,AI/ML Development,GB,DE,Data Scientist,31.1,USD,credit_card,completed,11,3.9,False,6.22,level_1,40
TXN-1300027,2024-10-03,Legal Consulting,US,IN,Lawyer,153.24,USD,credit_card,completed,19,4.0,True,30.65,rising_talent,40
TXN-1300026,2024-10-03,AI/ML Development,US,BR,Data Scientist,612.29,USD,credit_card,completed,20,4.1,True,122.46,level_1,40
TXN-1300107,2024-10-03,Data Analysis,FR,US,Data Scientist,266.8,USD,bank_transfer,completed,7,4.2,True,53.36,rising_talent,40
TXN-1300110,2024-10-03,Video Production,US,US,Designer,345.57,USD,bank_transfer,completed,16,4.7,False,69.11,level_2,40
TXN-1300112,2024-10-03,Financial Modeling,MX,AU,Accountant,399.5,GBP,bank_transfer,completed,10,4.8,True,79.9,level_1,40
TXN-1300103,2024-10-03,Video Production,GB,ES,Designer,124.61,USD,bank_transfer,completed,5,4.3,False,24.92,level_1,40
TXN-1300068,2024-10-03,AI/ML Development,US,BR,Data Scientist,203.8,USD,credit_card,completed,10,3.1,False,40.76,level_2,40
TXN-1300023,2024-10-03,Virtual Assistant,US,US,HR Manager,553.27,USD,paypal,completed,1,4.2,True,110.65,level_2,40
TXN-1300015,2024-10-03,Translation,US,ES,Writer,78.27,USD,credit_card,completed,2,3.7,False,15.65,level_1,40
TXN-1300020,2024-10-03,AI/ML Development,US,CA,Data Scientist,189.74,USD,credit_card,completed,12,2.4,True,37.95,top_rated,40
TXN-1300004,2024-10-03,Data Analysis,FR,ZA,Data Scientist,36.23,USD,credit_card,completed,7,4.2,True,7.25,level_2,40
TXN-1300113,2024-10-03,Video Production,IN,US,Designer,240.03,USD,credit_card,completed,8,4.9,False,48.01,level_2,40
TXN-1300203,2024-10-04,Web Development,GB,JP,Software Engineer,117.23,USD,credit_card,completed,14,4.5,False,23.45,level_2,40
TXN-1300202,2024-10-04,Social Media Management,NL,US,Marketing Manager,218.97,USD,paypal,completed,9,4.7,False,43.79,new_seller,40
TXN-1300044,2024-10-04,Social Media Management,NL,FR,Marketing Manager,375.48,USD,paypal,completed,4,4.4,False,75.1,top_rated,40
TXN-1300196,2024-10-04,Translation,GB,ZA,Writer,26.71,USD,paypal,cancelled,2,,False,5.34,top_rated,40
TXN-1300048,2024-10-04,Data Analysis,US,IN,Data Scientist,147.63,USD,credit_card,completed,3,4.5,False,29.53,level_2,40
TXN-1300050,2024-10-04,SEO/SEM,BR,IN,Marketing Manager,35.61,GBP,bank_transfer,completed,4,2.7,True,7.12,level_2,40
TXN-1300003,2024-10-04,Legal Consulting,US,FR,Lawyer,7.68,USD,paypal,completed,9,4.6,True,1.54,level_1,40
TXN-1300053,2024-10-04,AI/ML Development,DE,MX,Data Scientist,113.48,ILS,bank_transfer,completed,18,3.4,True,22.7,level_1,40
TXN-1300189,2024-10-04,SEO/SEM,US,ZA,Marketing Manager,46.18,USD,paypal,cancelled,10,,True,9.24,new_seller,40
TXN-1300245,2024-10-04,Legal Consulting,IN,IN,Lawyer,199.27,USD,paypal,completed,14,4.7,False,39.85,level_2,40
TXN-1300063,2024-10-04,Legal Consulting,US,GB,Lawyer,149.15,USD,credit_card,completed,20,4.9,True,29.83,level_2,40
TXN-1300064,2024-10-04,Mobile App,US,BR,Software Engineer,229.17,EUR,paypal,completed,27,3.7,False,45.83,level_2,40
TXN-1300183,2024-10-04,AI/ML Development,ZA,MX,Data Scientist,76.49,USD,credit_card,completed,24,3.7,False,15.3,level_1,40
TXN-1300051,2024-10-04,Content Writing,US,ZA,Writer,137.35,USD,crypto,completed,2,3.5,False,27.47,level_1,40
TXN-1300040,2024-10-04,Financial Modeling,IN,US,Accountant,8.32,INR,paypal,completed,12,3.6,False,1.66,new_seller,40
TXN-1300226,2024-10-04,Social Media Management,DE,CA,Marketing Manager,29.1,USD,credit_card,completed,5,4.0,True,5.82,level_2,40
TXN-1300279,2024-10-04,Translation,IN,FR,Writer,229.19,USD,paypal,completed,2,3.1,False,45.84,level_1,40
TXN-1300228,2024-10-04,Photography,US,ZA,Designer,162.83,USD,crypto,completed,1,4.9,False,32.57,new_seller,40
TXN-1300225,2024-10-04,Translation,ES,US,Writer,187.66,USD,crypto,completed,5,3.0,False,37.53,new_seller,40
TXN-1300229,2024-10-04,Mobile App,US,CA,Software Engineer,61.0,USD,paypal,completed,17,4.3,True,12.2,rising_talent,40
TXN-1300024,2024-10-04,Graphic Design,GB,GB,Designer,147.67,USD,paypal,completed,4,3.7,True,29.53,level_1,40
TXN-1300222,2024-10-04,Translation,FR,GB,Writer,44.78,INR,bank_transfer,completed,2,3.3,True,8.96,level_1,40
TXN-1300022,2024-10-04,Video Production,US,IN,Designer,132.91,GBP,crypto,completed,6,4.8,False,26.58,new_seller,40
TXN-1300038,2024-10-04,SEO/SEM,US,IN,Marketing Manager,315.12,USD,credit_card,completed,6,3.7,False,63.02,level_1,40
TXN-1300231,2024-10-04,Financial Modeling,AU,MX,Accountant,571.94,USD,paypal,completed,8,2.7,False,114.39,rising_talent,40
TXN-1300028,2024-10-04,Music Production,DE,IN,Designer,597.16,USD,credit_card,completed,15,4.2,False,119.43,level_2,40
TXN-1300182,2024-10-04,Music Production,CA,BR,Designer,635.7,USD,paypal,completed,11,4.0,False,127.14,level_1,40
TXN-1300217,2024-10-04,AI/ML Development,US,SG,Data Scientist,119.12,USD,credit_card,completed,9,4.6,False,23.82,level_1,40
TXN-1300029,2024-10-04,Financial Modeling,SG,FR,Accountant,140.79,USD,paypal,completed,15,4.4,False,28.16,level_2,40
TXN-1300233,2024-10-04,Legal Consulting,BR,US,Lawyer,96.93,EUR,bank_transfer,completed,9,3.8,True,19.39,rising_talent,40
TXN-1300211,2024-10-04,Mobile App,US,JP,Software Engineer,100.34,USD,paypal,completed,30,4.9,False,20.07,level_1,40
TXN-1300219,2024-10-04,Financial Modeling,IN,GB,Accountant,91.41,USD,credit_card,completed,12,4.4,False,18.28,new_seller,40
TXN-1300240,2024-10-04,Financial Modeling,GB,GB,Accountant,197.11,GBP,bank_transfer,completed,4,2.7,False,39.42,new_seller,40
TXN-1300127,2024-10-04,Video Production,CA,IN,Designer,1164.34,USD,credit_card,completed,7,3.0,True,232.87,new_seller,40
TXN-1300001,2024-10-04,Video Production,US,US,Designer,92.72,USD,bank_transfer,completed,5,3.4,False,18.54,level_2,40
TXN-1300086,2024-10-04,Web Development,BR,US,Software Engineer,1026.74,USD,credit_card,completed,30,4.5,True,205.35,level_2,40
TXN-1300092,2024-10-04,Music Production,GB,JP,Designer,51.73,USD,bank_transfer,completed,9,4.7,True,10.35,new_seller,40
TXN-1300116,2024-10-04,Graphic Design,US,BR,Designer,292.59,USD,paypal,completed,7,3.4,False,58.52,level_1,40
TXN-1300267,2024-10-04,Legal Consulting,BR,IN,Lawyer,39.45,USD,paypal,completed,10,4.4,False,7.89,level_1,40
TXN-1300160,2024-10-04,Social Media Management,IL,FR,Marketing Manager,96.79,USD,credit_card,completed,11,3.9,False,19.36,level_2,40
TXN-1300265,2024-10-04,Social Media Management,US,MX,Marketing Manager,894.43,USD,credit_card,completed,4,4.3,True,178.89,new_seller,40
TXN-1300157,2024-10-04,Web Development,MX,NL,Software Engineer,256.77,USD,credit_card,completed,9,4.3,False,51.35,rising_talent,40
TXN-1300098,2024-10-04,Legal Consulting,US,DE,Lawyer,258.06,USD,credit_card,completed,11,4.6,False,51.61,level_2,40
TXN-1300069,2024-10-04,Legal Consulting,IN,GB,Lawyer,49.5,GBP,credit_card,completed,14,4.3,False,9.9,new_seller,40
TXN-1300140,2024-10-04,Music Production,US,SG,Designer,63.6,EUR,credit_card,completed,13,4.8,False,12.72,top_rated,40
TXN-1300142,2024-10-04,Social Media Management,DE,US,Marketing Manager,120.04,EUR,credit_card,completed,14,3.6,False,24.01,top_rated,40
TXN-1300109,2024-10-04,Translation,IN,SG,Writer,178.19,USD,paypal,cancelled,7,,False,35.64,top_rated,40
TXN-1300152,2024-10-04,AI/ML Development,IN,US,Data Scientist,146.84,USD,bank_transfer,completed,24,3.5,True,29.37,level_1,40
TXN-1300105,2024-10-04,Web Development,US,US,Software Engineer,196.14,USD,bank_transfer,completed,12,4.3,True,39.23,level_2,40
TXN-1300147,2024-10-04,Financial Modeling,US,GB,Accountant,338.48,INR,paypal,completed,16,4.4,False,67.7,level_1,40
TXN-1300263,2024-10-04,Virtual Assistant,US,GB,HR Manager,107.64,USD,crypto,completed,1,3.6,False,21.53,level_1,40
TXN-1300120,2024-10-04,Music Production,US,IN,Designer,201.14,GBP,paypal,completed,13,4.9,False,40.23,top_rated,40
TXN-1300165,2024-10-04,Social Media Management,BR,US,Marketing Manager,136.88,USD,paypal,completed,26,4.5,False,27.38,new_seller,40
TXN-1300121,2024-10-04,Music Production,US,US,Designer,144.74,USD,credit_card,completed,7,4.0,False,28.95,level_2,40
TXN-1300132,2024-10-04,Virtual Assistant,US,BR,HR Manager,296.54,EUR,paypal,completed,2,4.9,False,59.31,level_1,40
TXN-1300073,2024-10-04,AI/ML Development,FR,CA,Data Scientist,213.98,USD,credit_card,completed,14,4.9,False,42.8,level_2,40
TXN-1300123,2024-10-04,AI/ML Development,MX,NL,Data Scientist,1748.26,USD,credit_card,completed,19,4.3,False,349.65,level_1,40
TXN-1300176,2024-10-04,Virtual Assistant,SG,US,HR Manager,56.41,USD,credit_card,completed,1,3.2,False,11.28,level_2,40
TXN-1300167,2024-10-04,AI/ML Development,US,US,Data Scientist,172.45,USD,credit_card,completed,15,4.0,True,34.49,level_1,40
TXN-1300076,2024-10-04,Virtual Assistant,DE,CA,HR Manager,47.65,USD,credit_card,completed,1,4.7,False,9.53,top_rated,40
