date,gig_category,n_active_vendors,n_new_vendors,avg_vendor_rating,top_rated_fraction,total_profile_views,avg_profile_views,search_impressions,click_through_rate,avg_response_time_hours
2024-07-07,AI/ML Development,1752,10,4.39,0.138,4777.0,2.7,84820.0,0.0258,7.4
2024-07-07,Content Writing,5996,58,3.91,0.217,11706.0,2.0,165000.0,0.0322,23.0
2024-07-07,Data Analysis,2559,15,4.37,0.187,5301.0,2.1,80371.0,0.0503,17.9
2024-07-07,Financial Modeling,915,2,4.51,0.091,2142.0,2.3,31143.0,0.0542,14.4
2024-07-07,Graphic Design,4421,36,4.15,0.183,9920.0,2.2,154510.0,0.0467,8.1
2024-07-07,Legal Consulting,608,8,4.52,0.192,1737.0,2.9,21672.0,0.0511,4.9
2024-07-07,Mobile App,2013,22,4.2,0.089,4153.0,2.1,74324.0,0.0505,8.8
2024-07-07,Music Production,1177,7,3.87,0.184,2041.0,1.7,30862.0,0.0422,27.7
2024-07-07,Photography,1877,12,4.03,0.225,4784.0,2.5,58969.0,0.0342,2.9
2024-07-07,SEO/SEM,2002,13,4.02,0.149,5091.0,2.5,72809.0,0.0521,12.6
2024-07-07,Social Media Management,3112,21,3.76,0.143,5938.0,1.9,86947.0,0.0493,36.3
2024-07-07,Translation,3528,38,3.87,0.159,6015.0,1.7,94024.0,0.0425,11.6
2024-07-07,Video Production,1339,9,4.16,0.138,2699.0,2.0,46049.0,0.0512,4.8
2024-07-07,Virtual Assistant,3876,16,3.73,0.154,6752.0,1.7,109857.0,0.0488,3.8
2024-07-07,Web Development,2981,14,4.33,0.13,7904.0,2.7,122845.0,0.0365,4.0
2024-07-08,AI/ML Development,1606,4,4.36,0.175,7495.0,4.7,101624.0,0.0512,17.3
2024-07-08,Content Writing,5949,26,3.99,0.168,23277.0,3.9,395590.0,0.0425,5.7
2024-07-08,Data Analysis,2330,35,4.23,0.15,11269.0,4.8,178288.0,0.0414,5.6
2024-07-08,Financial Modeling,793,8,4.55,0.099,3452.0,4.4,51203.0,0.0531,18.0
2024-07-08,Graphic Design,5027,30,4.16,0.146,21339.0,4.2,366902.0,0.0387,3.4
2024-07-08,Legal Consulting,598,4,4.61,0.157,2449.0,4.1,41898.0,0.0435,11.6
2024-07-08,Mobile App,2091,10,4.2,0.133,8888.0,4.3,159727.0,0.0377,5.9
2024-07-08,Music Production,1323,5,3.81,0.141,5871.0,4.4,79219.0,0.0464,25.9
2024-07-08,Photography,1821,11,4.16,0.179,6952.0,3.8,104933.0,0.0461,7.9
2024-07-08,SEO/SEM,2077,12,3.91,0.162,7703.0,3.7,118097.0,0.0401,7.5
2024-07-08,Social Media Management,2655,10,3.78,0.123,9528.0,3.6,114407.0,0.0463,5.1
2024-07-08,Translation,3888,25,3.9,0.162,16573.0,4.3,225734.0,0.0494,6.1
2024-07-08,Video Production,1394,9,4.16,0.182,5913.0,4.2,105235.0,0.0369,2.3
2024-07-08,Virtual Assistant,3748,22,3.73,0.171,15841.0,4.2,231648.0,0.0466,15.8
2024-07-08,Web Development,3475,27,4.23,0.171,17321.0,5.0,220675.0,0.0465,3.4
2024-07-09,AI/ML Development,1522,7,4.46,0.115,7257.0,4.8,128545.0,0.043,9.6
2024-07-09,Content Writing,7166,71,4.06,0.171,25590.0,3.6,399561.0,0.0449,12.2
2024-07-09,Data Analysis,2693,10,4.29,0.176,13814.0,5.1,183706.0,0.0353,15.1
2024-07-09,Financial Modeling,857,4,4.44,0.217,4135.0,4.8,56992.0,0.0435,7.9
2024-07-09,Graphic Design,4488,30,4.17,0.16,21439.0,4.8,298354.0,0.0505,5.3
2024-07-09,Legal Consulting,603,3,4.65,0.201,2744.0,4.6,34102.0,0.0311,13.1
2024-07-09,Mobile App,1892,20,4.14,0.216,8697.0,4.6,148289.0,0.0443,8.3
2024-07-09,Music Production,1160,7,3.89,0.102,4918.0,4.2,61723.0,0.0366,4.0
2024-07-09,Photography,1841,25,3.99,0.16,6673.0,3.6,90675.0,0.0474,11.3
2024-07-09,SEO/SEM,1923,9,3.92,0.175,6719.0,3.5,95058.0,0.0476,17.7
2024-07-09,Social Media Management,2728,69,3.75,0.09,12305.0,4.5,181291.0,0.0391,5.8
2024-07-09,Translation,3344,19,3.86,0.142,11473.0,3.4,202503.0,0.0476,10.1
2024-07-09,Video Production,1455,6,4.29,0.174,6979.0,4.8,92867.0,0.0451,35.6
2024-07-09,Virtual Assistant,4469,25,3.78,0.107,20100.0,4.5,308008.0,0.036,5.0
2024-07-09,Web Development,3467,47,4.23,0.108,16944.0,4.9,273533.0,0.0425,11.0
2024-07-10,AI/ML Development,1659,3,4.37,0.14,6477.0,3.9,80084.0,0.0335,12.3
2024-07-10,Content Writing,6775,60,3.96,0.11,24653.0,3.6,423739.0,0.021,3.1
2024-07-10,Data Analysis,2678,12,4.3,0.123,9551.0,3.6,152783.0,0.0332,9.9
2024-07-10,Financial Modeling,915,15,4.54,0.169,4185.0,4.6,54941.0,0.0582,8.6
2024-07-10,Graphic Design,4416,26,4.05,0.156,16250.0,3.7,258558.0,0.0542,19.6
2024-07-10,Legal Consulting,546,3,4.51,0.085,2487.0,4.6,34881.0,0.0582,5.5
2024-07-10,Mobile App,1711,11,4.2,0.126,7755.0,4.5,104763.0,0.0412,3.2
2024-07-10,Music Production,1297,2,3.8,0.151,4392.0,3.4,74137.0,0.044,57.7
2024-07-10,Photography,1911,22,4.1,0.149,8045.0,4.2,127895.0,0.0507,4.7
2024-07-10,SEO/SEM,1913,15,3.99,0.1,6488.0,3.4,101730.0,0.0461,2.0
2024-07-10,Social Media Management,2804,24,3.85,0.165,10862.0,3.9,193964.0,0.0512,22.6
2024-07-10,Translation,3733,56,3.83,0.201,14961.0,4.0,185104.0,0.0458,9.1
2024-07-10,Video Production,1351,6,4.18,0.176,4856.0,3.6,59512.0,0.0527,22.7
2024-07-10,Virtual Assistant,4330,70,3.79,0.159,13213.0,3.1,208934.0,0.0612,13.0
2024-07-10,Web Development,2836,34,4.34,0.105,13253.0,4.7,234447.0,0.0423,4.3
2024-07-11,AI/ML Development,1831,14,4.32,0.13,5308.0,2.9,66710.0,0.0378,27.3
2024-07-11,Content Writing,6989,91,4.04,0.161,21765.0,3.1,295495.0,0.0424,13.5
2024-07-11,Data Analysis,2694,23,4.31,0.186,10703.0,4.0,140849.0,0.043,0.9
2024-07-11,Financial Modeling,824,6,4.38,0.098,3151.0,3.8,50140.0,0.0438,5.9
2024-07-11,Graphic Design,5007,35,3.98,0.2,16888.0,3.4,254331.0,0.0414,5.8
2024-07-11,Legal Consulting,541,3,4.54,0.159,2315.0,4.3,36239.0,0.0514,14.1
2024-07-11,Mobile App,1769,20,4.15,0.158,5858.0,3.3,96860.0,0.0363,9.5
2024-07-11,Music Production,1244,3,3.84,0.17,3666.0,2.9,56328.0,0.0444,3.4
2024-07-11,Photography,1617,8,4.08,0.13,4988.0,3.1,89566.0,0.0466,2.3
2024-07-11,SEO/SEM,1979,21,3.98,0.165,6215.0,3.1,79974.0,0.0483,7.2
2024-07-11,Social Media Management,3238,42,3.68,0.144,9040.0,2.8,145598.0,0.0361,13.8
2024-07-11,Translation,3909,39,3.81,0.158,14809.0,3.8,206260.0,0.0463,9.8
2024-07-11,Video Production,1257,6,4.11,0.132,3631.0,2.9,60898.0,0.0417,6.0
2024-07-11,Virtual Assistant,4473,23,3.72,0.17,12455.0,2.8,211881.0,0.0438,4.6
2024-07-11,Web Development,3429,27,4.22,0.124,10672.0,3.1,153714.0,0.0331,19.0
2024-07-12,AI/ML Development,1537,13,4.41,0.124,4739.0,3.1,72760.0,0.0314,17.1
2024-07-12,Content Writing,5905,44,3.88,0.135,16527.0,2.8,277080.0,0.0413,18.2
2024-07-12,Data Analysis,2694,11,4.25,0.152,8425.0,3.1,140355.0,0.0455,10.2
2024-07-12,Financial Modeling,773,3,4.46,0.165,3215.0,4.2,39556.0,0.0411,18.4
2024-07-12,Graphic Design,5095,33,3.99,0.15,20117.0,3.9,261207.0,0.0505,12.7
2024-07-12,Legal Consulting,558,2,4.67,0.141,1923.0,3.4,29123.0,0.0372,13.8
2024-07-12,Mobile App,1796,6,4.17,0.147,6947.0,3.9,85001.0,0.0333,11.8
2024-07-12,Music Production,1284,6,3.84,0.201,3973.0,3.1,51514.0,0.058,9.6
2024-07-12,Photography,1706,9,4.18,0.164,5115.0,3.0,63573.0,0.036,7.4
2024-07-12,SEO/SEM,2225,14,4.06,0.184,7850.0,3.5,117204.0,0.0371,5.7
2024-07-12,Social Media Management,2614,27,3.74,0.155,8697.0,3.3,117089.0,0.0421,8.0
2024-07-12,Translation,3959,14,3.81,0.162,13896.0,3.5,184560.0,0.0445,4.3
2024-07-12,Video Production,1293,11,4.18,0.163,4291.0,3.3,56624.0,0.0491,6.6
2024-07-12,Virtual Assistant,4294,15,3.69,0.122,11335.0,2.6,178424.0,0.0549,9.9
2024-07-12,Web Development,2833,12,4.28,0.191,11530.0,4.1,158358.0,0.0278,9.2
2024-07-13,AI/ML Development,1865,17,4.24,0.102,4951.0,2.7,64247.0,0.0474,35.6
2024-07-13,Content Writing,6748,40,4.0,0.149,13499.0,2.0,192004.0,0.061,6.7
2024-07-13,Data Analysis,2283,18,4.32,0.156,5525.0,2.4,85614.0,0.0471,4.5
2024-07-13,Financial Modeling,909,5,4.45,0.17,1983.0,2.2,29381.0,0.043,10.4
2024-07-13,Graphic Design,5130,28,4.04,0.18,9900.0,1.9,150593.0,0.0555,5.8
2024-07-13,Legal Consulting,584,3,4.73,0.191,1895.0,3.2,27469.0,0.0389,5.6
2024-07-13,Mobile App,1799,8,4.24,0.123,4261.0,2.4,55442.0,0.048,7.9
2024-07-13,Music Production,1271,3,3.93,0.134,3442.0,2.7,61019.0,0.067,8.6
2024-07-13,Photography,1663,6,4.08,0.166,3889.0,2.3,51012.0,0.0286,10.9
2024-07-13,SEO/SEM,2252,17,4.01,0.176,4583.0,2.0,76968.0,0.0421,3.9
2024-07-13,Social Media Management,3022,31,3.87,0.151,5855.0,1.9,73533.0,0.038,3.5
2024-07-13,Translation,3334,10,3.86,0.156,7037.0,2.1,109704.0,0.044,3.7
2024-07-13,Video Production,1463,19,4.27,0.141,3953.0,2.7,70263.0,0.0456,15.9
2024-07-13,Virtual Assistant,3968,49,3.67,0.156,7783.0,2.0,96206.0,0.0408,15.2
2024-07-13,Web Development,2929,28,4.34,0.134,8443.0,2.9,121491.0,0.0335,15.9
2024-07-14,AI/ML Development,1511,8,4.36,0.184,3153.0,2.1,56432.0,0.0374,4.0
2024-07-14,Content Writing,7031,50,3.96,0.147,13127.0,1.9,233180.0,0.032,15.0
2024-07-14,Data Analysis,2739,33,4.21,0.12,6878.0,2.5,88148.0,0.0398,6.9
2024-07-14,Financial Modeling,899,7,4.5,0.133,2371.0,2.6,32033.0,0.0529,9.7
2024-07-14,Graphic Design,5170,48,4.12,0.136,12425.0,2.4,204324.0,0.0357,13.7
2024-07-14,Legal Consulting,645,8,4.56,0.101,1779.0,2.8,25266.0,0.0465,6.8
2024-07-14,Mobile App,1997,14,4.17,0.178,4864.0,2.4,60835.0,0.0371,5.0
2024-07-14,Music Production,1133,3,3.84,0.138,2355.0,2.1,37748.0,0.0303,17.5
2024-07-14,Photography,1864,12,4.05,0.133,3824.0,2.1,46870.0,0.047,25.1
2024-07-14,SEO/SEM,2064,22,3.96,0.113,4179.0,2.0,70704.0,0.0409,12.1
2024-07-14,Social Media Management,3093,13,3.76,0.162,5828.0,1.9,96470.0,0.0484,5.3
2024-07-14,Translation,3601,12,3.87,0.157,7660.0,2.1,93632.0,0.0596,14.1
2024-07-14,Video Production,1407,15,4.05,0.147,3336.0,2.4,41482.0,0.0488,13.0
2024-07-14,Virtual Assistant,3846,24,3.66,0.147,7350.0,1.9,93793.0,0.0427,3.9
2024-07-14,Web Development,3009,9,4.32,0.176,7633.0,2.5,134970.0,0.0429,6.3
2024-07-15,AI/ML Development,1577,10,4.41,0.083,7339.0,4.7,119814.0,0.0487,8.2
2024-07-15,Content Writing,6984,94,3.91,0.216,25902.0,3.7,428352.0,0.0408,30.4
2024-07-15,Data Analysis,2470,16,4.34,0.118,9307.0,3.8,126867.0,0.0547,4.9
2024-07-15,Financial Modeling,896,6,4.46,0.137,4661.0,5.2,68887.0,0.0571,8.7
2024-07-15,Graphic Design,4445,64,4.16,0.145,21828.0,4.9,378078.0,0.0408,9.8
2024-07-15,Legal Consulting,631,2,4.47,0.208,2413.0,3.8,38933.0,0.0531,8.6
2024-07-15,Mobile App,2031,4,4.07,0.207,6738.0,3.3,116800.0,0.0531,10.4
2024-07-15,Music Production,1244,8,3.86,0.114,5468.0,4.4,81165.0,0.0432,13.0
2024-07-15,Photography,1821,12,4.08,0.14,7956.0,4.4,109481.0,0.0464,11.8
2024-07-15,SEO/SEM,1974,15,3.95,0.105,9297.0,4.7,162596.0,0.0437,27.1
2024-07-15,Social Media Management,2740,12,3.83,0.163,11962.0,4.4,202546.0,0.0481,4.6
2024-07-15,Translation,3349,17,3.91,0.155,14712.0,4.4,178245.0,0.0334,5.4
2024-07-15,Video Production,1284,5,4.1,0.175,4246.0,3.3,57380.0,0.0318,5.2
2024-07-15,Virtual Assistant,4577,37,3.78,0.189,19632.0,4.3,333176.0,0.0456,4.7
2024-07-15,Web Development,2991,12,4.32,0.161,14914.0,5.0,197791.0,0.0378,8.6
2024-07-16,AI/ML Development,1531,6,4.41,0.157,5927.0,3.9,78067.0,0.0303,4.3
2024-07-16,Content Writing,6401,77,4.07,0.15,29793.0,4.7,383665.0,0.0507,5.9
2024-07-16,Data Analysis,2681,14,4.3,0.165,12823.0,4.8,162673.0,0.0368,2.5
2024-07-16,Financial Modeling,843,8,4.49,0.129,3805.0,4.5,50595.0,0.0548,9.2
2024-07-16,Graphic Design,4516,46,3.97,0.151,16478.0,3.6,295313.0,0.0401,5.7
2024-07-16,Legal Consulting,649,3,4.47,0.192,2637.0,4.1,43792.0,0.0593,6.8
2024-07-16,Mobile App,1870,17,4.16,0.171,8707.0,4.7,112188.0,0.0469,23.0
2024-07-16,Music Production,1254,6,3.89,0.134,5651.0,4.5,79762.0,0.034,5.2
2024-07-16,Photography,1934,30,4.14,0.138,8569.0,4.4,142708.0,0.0351,10.7
2024-07-16,SEO/SEM,2181,24,3.94,0.177,8328.0,3.8,138974.0,0.0535,4.4
2024-07-16,Social Media Management,2779,32,3.79,0.121,10228.0,3.7,168952.0,0.0576,30.1
2024-07-16,Translation,4060,50,3.9,0.139,15876.0,3.9,232186.0,0.0506,5.6
2024-07-16,Video Production,1296,28,4.26,0.173,6319.0,4.9,96182.0,0.0441,47.3
2024-07-16,Virtual Assistant,4067,48,3.77,0.185,13460.0,3.3,196151.0,0.0408,6.1
2024-07-16,Web Development,2859,14,4.31,0.091,14054.0,4.9,246580.0,0.0456,3.4
2024-07-17,AI/ML Development,1488,27,4.35,0.148,5500.0,3.7,78353.0,0.0377,5.1
2024-07-17,Content Writing,6175,54,4.06,0.094,29527.0,4.8,527281.0,0.0424,8.9
2024-07-17,Data Analysis,2748,20,4.28,0.119,10862.0,4.0,192548.0,0.0488,14.3
2024-07-17,Financial Modeling,848,7,4.48,0.104,3834.0,4.5,49485.0,0.0376,8.1
2024-07-17,Graphic Design,4591,40,4.01,0.11,18782.0,4.1,307679.0,0.0359,10.5
2024-07-17,Legal Consulting,647,3,4.6,0.138,3570.0,5.5,45028.0,0.0516,4.0
2024-07-17,Mobile App,2089,11,4.08,0.155,9853.0,4.7,148094.0,0.0311,4.0
2024-07-17,Music Production,1086,2,3.93,0.172,4473.0,4.1,57398.0,0.051,3.3
2024-07-17,Photography,1604,7,4.08,0.16,5864.0,3.7,73693.0,0.0553,3.0
2024-07-17,SEO/SEM,2263,13,3.95,0.165,9492.0,4.2,161045.0,0.0415,5.1
2024-07-17,Social Media Management,2648,12,3.82,0.165,11869.0,4.5,196549.0,0.0293,4.9
2024-07-17,Translation,3740,19,3.93,0.147,11999.0,3.2,201295.0,0.0325,8.9
2024-07-17,Video Production,1386,16,4.27,0.216,6283.0,4.5,98770.0,0.0434,13.1
2024-07-17,Virtual Assistant,4579,29,3.81,0.12,20415.0,4.5,328874.0,0.0503,15.5
2024-07-17,Web Development,3287,29,4.25,0.172,12021.0,3.7,202026.0,0.0281,3.2
2024-07-18,AI/ML Development,1832,16,4.36,0.164,7816.0,4.3,128559.0,0.0572,11.7
2024-07-18,Content Writing,7142,98,4.01,0.142,21526.0,3.0,375150.0,0.0406,7.4
2024-07-18,Data Analysis,2675,15,4.28,0.104,8846.0,3.3,122690.0,0.0525,21.1
2024-07-18,Financial Modeling,845,4,4.4,0.186,2671.0,3.2,41726.0,0.0469,12.9
2024-07-18,Graphic Design,4945,64,4.03,0.147,15147.0,3.1,197918.0,0.0459,1.6
2024-07-18,Legal Consulting,660,5,4.68,0.162,2491.0,3.8,36453.0,0.056,6.4
2024-07-18,Mobile App,1930,23,4.21,0.172,6644.0,3.4,110554.0,0.049,12.5
2024-07-18,Music Production,1109,6,3.78,0.23,3580.0,3.2,47786.0,0.0474,12.2
2024-07-18,Photography,1856,6,3.99,0.165,6577.0,3.5,117524.0,0.0377,7.4
2024-07-18,SEO/SEM,2118,26,3.94,0.138,6172.0,2.9,86511.0,0.0475,9.9
2024-07-18,Social Media Management,2894,11,3.73,0.146,10236.0,3.5,181494.0,0.0394,11.6
2024-07-18,Translation,3988,29,3.91,0.111,14399.0,3.6,258022.0,0.0522,4.9
2024-07-18,Video Production,1383,5,4.14,0.15,4926.0,3.6,84667.0,0.0494,32.8
2024-07-18,Virtual Assistant,4105,36,3.74,0.117,12948.0,3.2,229497.0,0.043,17.8
2024-07-18,Web Development,2957,14,4.31,0.149,11723.0,4.0,208852.0,0.0469,23.1
2024-07-19,AI/ML Development,1619,7,4.31,0.15,5613.0,3.5,74784.0,0.0346,13.6
2024-07-19,Content Writing,6309,62,3.9,0.154,24069.0,3.8,291202.0,0.0216,2.2
2024-07-19,Data Analysis,2355,19,4.24,0.147,7850.0,3.3,97121.0,0.0425,2.8
2024-07-19,Financial Modeling,831,7,4.45,0.209,3541.0,4.3,48080.0,0.0485,4.0
2024-07-19,Graphic Design,5168,32,4.03,0.175,14309.0,2.8,194142.0,0.0417,2.9
2024-07-19,Legal Consulting,571,2,4.58,0.151,2274.0,4.0,40148.0,0.0427,3.9
2024-07-19,Mobile App,1724,19,4.28,0.146,6380.0,3.7,112928.0,0.0478,2.3
2024-07-19,Music Production,1322,5,3.85,0.19,4214.0,3.2,52055.0,0.0317,9.2
2024-07-19,Photography,1890,15,4.13,0.18,7726.0,4.1,116553.0,0.0449,10.2
2024-07-19,SEO/SEM,2070,13,3.95,0.159,7461.0,3.6,130994.0,0.0427,21.1
2024-07-19,Social Media Management,3057,46,3.81,0.125,8392.0,2.7,134616.0,0.0425,5.4
