transaction_id,date,gig_category,seller_country,buyer_country,seller_profession,amount_usd,currency,payment_method,status,completion_days,rating,is_repeat_buyer,platform_fee_usd,seller_level,week_number
TXN-1000183,2024-01-01,Web Development,AU,US,Software Engineer,133.69,USD,bank_transfer,completed,11,4.2,False,26.74,top_rated,1
TXN-1000196,2024-01-01,Music Production,US,US,Designer,57.17,USD,credit_card,completed,11,3.9,True,11.43,level_1,1
TXN-1000024,2024-01-01,Translation,GB,GB,Writer,2640.47,USD,paypal,completed,3,4.8,False,528.09,level_2,1
TXN-1000177,2024-01-02,Social Media Management,IN,IL,Marketing Manager,348.25,USD,credit_card,completed,5,4.2,True,69.65,rising_talent,1
TXN-1000243,2024-01-02,Photography,US,US,Designer,103.14,USD,credit_card,completed,4,4.9,False,20.63,level_1,1
TXN-1000175,2024-01-02,Web Development,AU,DE,Software Engineer,101.84,GBP,paypal,cancelled,12,,True,20.37,level_1,1
TXN-1000089,2024-01-02,Virtual Assistant,US,US,HR Manager,33.48,USD,credit_card,completed,1,4.4,True,6.7,level_1,1
TXN-1000095,2024-01-02,Translation,CA,ZA,Writer,136.35,USD,credit_card,completed,4,4.4,False,27.27,rising_talent,1
TXN-1000204,2024-01-02,Photography,IN,SG,Designer,64.36,USD,bank_transfer,completed,3,4.5,False,12.87,level_2,1
TXN-1000192,2024-01-02,SEO/SEM,DE,US,Marketing Manager,499.29,USD,credit_card,completed,5,4.4,False,99.86,level_2,1
TXN-1000087,2024-01-02,Legal Consulting,US,IN,Lawyer,78.08,USD,bank_transfer,completed,19,4.7,False,15.62,level_2,1
TXN-1000099,2024-01-02,Mobile App,US,IN,Software Engineer,661.39,USD,crypto,completed,17,5.0,False,132.28,rising_talent,1
TXN-1000225,2024-01-02,Virtual Assistant,FR,IN,HR Manager,22.2,USD,paypal,completed,1,2.4,True,4.44,level_2,1
TXN-1000207,2024-01-02,Virtual Assistant,BR,IN,HR Manager,105.74,USD,credit_card,completed,2,4.9,True,21.15,rising_talent,1
TXN-1000241,2024-01-02,SEO/SEM,GB,BR,Marketing Manager,51.35,USD,credit_card,completed,6,4.0,False,10.27,level_1,1
TXN-1000226,2024-01-02,Web Development,DE,US,Software Engineer,958.84,USD,credit_card,completed,22,4.2,True,191.77,rising_talent,1
TXN-1000222,2024-01-02,Mobile App,NL,DE,Software Engineer,429.99,ILS,credit_card,completed,25,3.4,False,86.0,level_2,1
TXN-1000133,2024-01-02,Mobile App,US,IN,Software Engineer,73.91,USD,crypto,completed,12,4.5,False,14.78,level_1,1
TXN-1000151,2024-01-02,Financial Modeling,AU,ES,Accountant,287.27,USD,credit_card,completed,9,4.2,False,57.45,level_1,1
TXN-1000220,2024-01-02,Financial Modeling,US,IN,Accountant,40.18,USD,paypal,completed,8,3.3,True,8.04,rising_talent,1
TXN-1000123,2024-01-02,Music Production,CA,GB,Designer,272.42,USD,credit_card,completed,14,3.6,True,54.48,rising_talent,1
TXN-1000155,2024-01-02,Video Production,US,US,Designer,100.38,USD,credit_card,completed,6,4.8,False,20.08,level_2,1
TXN-1000156,2024-01-02,Content Writing,US,US,Writer,10.17,USD,credit_card,completed,1,4.2,False,2.03,level_1,1
TXN-1000235,2024-01-02,SEO/SEM,IN,CA,Marketing Manager,1641.02,USD,crypto,completed,9,4.4,False,328.2,level_1,1
TXN-1000213,2024-01-02,Graphic Design,FR,US,Designer,1783.46,EUR,credit_card,cancelled,7,,False,356.69,rising_talent,1
TXN-1000209,2024-01-02,SEO/SEM,GB,GB,Marketing Manager,56.82,USD,paypal,completed,3,4.2,False,11.36,level_1,1
TXN-1000113,2024-01-02,Content Writing,ES,CA,Writer,596.98,EUR,paypal,completed,1,3.9,False,119.4,level_2,1
TXN-1000160,2024-01-02,Virtual Assistant,IN,CA,HR Manager,158.29,USD,paypal,completed,2,2.8,False,31.66,level_1,1
TXN-1000162,2024-01-02,Data Analysis,IL,IN,Data Scientist,704.12,USD,credit_card,completed,9,4.5,False,140.82,level_2,1
TXN-1000105,2024-01-02,Photography,US,IN,Designer,159.41,USD,credit_card,completed,6,4.6,False,31.88,level_1,1
TXN-1000165,2024-01-02,Photography,US,US,Designer,138.99,USD,crypto,completed,7,3.8,False,27.8,level_1,1
TXN-1000244,2024-01-02,Financial Modeling,AU,US,Accountant,79.01,USD,credit_card,completed,18,4.7,True,15.8,top_rated,1
TXN-1000193,2024-01-02,Translation,US,IN,Writer,1389.08,USD,credit_card,completed,3,4.6,False,277.82,level_1,1
TXN-1000033,2024-01-02,SEO/SEM,DE,MX,Marketing Manager,340.77,USD,credit_card,completed,8,4.4,False,68.15,level_1,1
TXN-1000044,2024-01-02,Data Analysis,MX,US,Data Scientist,147.29,USD,credit_card,completed,10,4.0,False,29.46,level_2,1
TXN-1000277,2024-01-02,Translation,ZA,US,Writer,100.31,USD,credit_card,completed,4,3.7,False,20.06,level_1,1
TXN-1000278,2024-01-02,Mobile App,US,GB,Software Engineer,81.51,GBP,credit_card,completed,20,3.9,False,16.3,rising_talent,1
TXN-1000045,2024-01-02,Translation,US,CA,Writer,113.06,USD,paypal,completed,2,4.2,False,22.61,level_2,1
TXN-1000046,2024-01-02,Virtual Assistant,SG,JP,HR Manager,336.25,USD,credit_card,completed,1,3.7,False,67.25,new_seller,1
TXN-1000274,2024-01-02,AI/ML Development,US,US,Data Scientist,248.34,USD,paypal,completed,14,1.0,True,49.67,level_1,1
TXN-1000030,2024-01-02,Content Writing,SG,US,Writer,358.3,INR,paypal,completed,3,3.0,False,71.66,level_2,1
TXN-1000028,2024-01-02,Legal Consulting,BR,US,Lawyer,265.9,USD,credit_card,completed,11,4.2,False,53.18,level_2,1
TXN-1000052,2024-01-02,Content Writing,US,US,Writer,151.01,EUR,paypal,completed,2,4.7,False,30.2,rising_talent,1
TXN-1000265,2024-01-02,Translation,ZA,IN,Writer,357.57,USD,credit_card,completed,1,3.5,True,71.51,level_2,1
TXN-1000013,2024-01-02,Web Development,CA,US,Software Engineer,301.69,USD,bank_transfer,completed,19,4.2,True,60.34,rising_talent,1
TXN-1000011,2024-01-02,Financial Modeling,DE,IN,Accountant,227.37,GBP,credit_card,completed,10,2.8,False,45.47,new_seller,1
TXN-1000294,2024-01-02,Music Production,IN,IN,Designer,105.18,USD,credit_card,completed,6,4.4,False,21.04,new_seller,1
TXN-1000016,2024-01-02,AI/ML Development,US,US,Data Scientist,42.1,ILS,credit_card,completed,19,4.8,False,8.42,level_2,1
TXN-1000262,2024-01-02,Web Development,US,US,Software Engineer,1119.16,USD,crypto,completed,27,3.2,True,223.83,level_1,1
TXN-1000004,2024-01-02,AI/ML Development,IN,US,Data Scientist,153.24,USD,credit_card,completed,13,4.9,True,30.65,top_rated,1
TXN-1000259,2024-01-02,AI/ML Development,BR,IN,Data Scientist,172.45,USD,paypal,completed,9,4.2,False,34.49,level_1,1
TXN-1000144,2024-01-03,Photography,FR,US,Designer,992.0,USD,credit_card,completed,5,4.0,True,198.4,rising_talent,1
TXN-1000223,2024-01-03,Photography,IL,ZA,Designer,70.42,USD,bank_transfer,completed,3,3.0,True,14.08,new_seller,1
TXN-1000140,2024-01-03,Content Writing,FR,US,Writer,332.03,USD,credit_card,completed,3,4.5,False,66.41,level_1,1
TXN-1000032,2024-01-03,Music Production,FR,GB,Designer,534.56,USD,credit_card,completed,8,4.1,True,106.91,level_1,1
TXN-1000073,2024-01-03,Content Writing,IN,US,Writer,410.34,USD,credit_card,completed,5,2.6,False,82.07,level_2,1
TXN-1000203,2024-01-03,Mobile App,US,US,Software Engineer,358.14,USD,credit_card,completed,17,4.7,True,71.63,level_2,1
TXN-1000296,2024-01-03,Legal Consulting,AU,ES,Lawyer,49.19,GBP,credit_card,completed,7,4.1,False,9.84,rising_talent,1
TXN-1000187,2024-01-03,Data Analysis,GB,IN,Data Scientist,71.09,USD,paypal,completed,5,4.9,False,14.22,level_2,1
TXN-1000195,2024-01-03,Web Development,US,ES,Software Engineer,10.72,USD,bank_transfer,completed,17,4.9,True,2.14,level_1,1
TXN-1000230,2024-01-03,Content Writing,MX,DE,Writer,113.45,USD,paypal,completed,3,4.7,False,22.69,rising_talent,1
TXN-1000190,2024-01-03,Content Writing,IN,IN,Writer,224.02,USD,paypal,completed,2,4.2,False,44.8,top_rated,1
TXN-1000126,2024-01-03,Graphic Design,US,IN,Designer,665.61,GBP,crypto,completed,11,4.1,False,133.12,level_2,1
TXN-1000180,2024-01-03,Data Analysis,FR,GB,Data Scientist,10.87,USD,bank_transfer,completed,6,3.3,True,2.17,level_1,1
TXN-1000182,2024-01-03,Virtual Assistant,IN,AU,HR Manager,76.06,USD,crypto,completed,4,3.8,True,15.21,level_1,1
TXN-1000202,2024-01-03,Video Production,US,IN,Designer,155.32,EUR,paypal,completed,10,3.4,True,31.06,level_1,1
TXN-1000281,2024-01-03,Content Writing,BR,US,Writer,77.62,GBP,credit_card,completed,1,2.7,True,15.52,new_seller,1
TXN-1000218,2024-01-03,Data Analysis,IN,BR,Data Scientist,716.92,USD,paypal,completed,4,3.8,False,143.38,new_seller,1
TXN-1000020,2024-01-03,Web Development,IN,CA,Software Engineer,171.13,USD,credit_card,completed,7,4.9,False,34.23,level_2,1
TXN-1000018,2024-01-03,SEO/SEM,BR,BR,Marketing Manager,269.65,USD,bank_transfer,completed,3,4.2,False,53.93,level_1,1
TXN-1000017,2024-01-03,Video Production,US,US,Designer,309.55,USD,bank_transfer,completed,5,4.2,False,61.91,new_seller,1
TXN-1000232,2024-01-03,Video Production,GB,AU,Designer,349.36,EUR,bank_transfer,completed,15,3.6,False,69.87,rising_talent,1
TXN-1000208,2024-01-03,Video Production,DE,CA,Designer,290.48,USD,paypal,completed,13,4.9,False,58.1,rising_talent,1
TXN-1000014,2024-01-03,Mobile App,US,AU,Software Engineer,569.78,USD,paypal,completed,26,3.7,False,113.96,level_1,1
TXN-1000163,2024-01-03,Video Production,US,DE,Designer,450.52,USD,credit_card,completed,7,3.7,False,90.1,level_2,1
TXN-1000005,2024-01-03,Music Production,IN,CA,Designer,20.5,USD,credit_card,completed,10,3.3,True,4.1,level_1,1
TXN-1000176,2024-01-03,Data Analysis,SG,US,Data Scientist,30.13,USD,credit_card,completed,7,4.5,False,6.03,level_2,1
TXN-1000295,2024-01-03,Graphic Design,GB,GB,Designer,979.25,USD,crypto,completed,4,3.7,False,195.85,level_1,1
TXN-1000206,2024-01-03,Social Media Management,MX,US,Marketing Manager,267.65,USD,paypal,completed,6,4.8,True,53.53,level_2,1
TXN-1000169,2024-01-03,AI/ML Development,IN,CA,Data Scientist,70.48,USD,credit_card,completed,13,4.5,False,14.1,rising_talent,1
TXN-1000149,2024-01-03,SEO/SEM,SG,DE,Marketing Manager,388.9,GBP,paypal,completed,10,4.7,True,77.78,level_2,1
TXN-1000233,2024-01-03,Virtual Assistant,ZA,FR,HR Manager,483.05,USD,crypto,completed,1,3.5,True,96.61,level_2,1
TXN-1000074,2024-01-03,Financial Modeling,MX,US,Accountant,44.59,USD,crypto,disputed,12,,False,8.92,rising_talent,1
TXN-1000276,2024-01-03,SEO/SEM,BR,US,Marketing Manager,42.75,USD,bank_transfer,completed,12,4.5,True,8.55,new_seller,1
TXN-1000058,2024-01-03,Mobile App,GB,GB,Software Engineer,809.26,USD,bank_transfer,completed,24,3.9,False,161.85,level_1,1
TXN-1000053,2024-01-03,Financial Modeling,CA,DE,Accountant,22.04,USD,bank_transfer,completed,8,3.9,True,4.41,new_seller,1
TXN-1000096,2024-01-03,Video Production,GB,IN,Designer,26.43,USD,paypal,completed,6,4.5,False,5.29,level_2,1
TXN-1000240,2024-01-03,Data Analysis,IL,BR,Data Scientist,67.0,USD,credit_card,completed,9,4.3,False,13.4,level_1,1
TXN-1000104,2024-01-03,Data Analysis,US,IN,Data Scientist,174.3,USD,paypal,completed,7,4.4,False,34.86,new_seller,1
TXN-1000064,2024-01-03,Financial Modeling,US,IN,Accountant,50.15,USD,paypal,completed,15,4.6,False,10.03,new_seller,1
TXN-1000106,2024-01-03,Content Writing,GB,IN,Writer,842.98,USD,paypal,completed,2,4.5,False,168.6,rising_talent,1
TXN-1000108,2024-01-03,Data Analysis,GB,NL,Data Scientist,1124.28,USD,paypal,completed,7,4.9,True,224.86,level_2,1
TXN-1000088,2024-01-03,Mobile App,US,US,Software Engineer,150.93,ILS,bank_transfer,completed,30,3.4,True,30.19,new_seller,1
TXN-1000269,2024-01-03,Translation,SG,BR,Writer,259.08,EUR,paypal,completed,3,4.2,False,51.82,level_1,1
TXN-1000253,2024-01-03,Virtual Assistant,US,US,HR Manager,321.68,USD,bank_transfer,completed,4,3.4,False,64.34,level_1,1
TXN-1000084,2024-01-03,Graphic Design,CA,GB,Designer,229.0,USD,bank_transfer,completed,5,4.7,False,45.8,level_2,1
TXN-1000238,2024-01-03,Graphic Design,GB,GB,Designer,38.02,USD,credit_card,completed,4,4.5,False,7.6,level_2,1
TXN-1000234,2024-01-03,Graphic Design,IN,IL,Designer,70.71,EUR,credit_card,completed,4,3.9,False,14.14,rising_talent,1
TXN-1000236,2024-01-03,Graphic Design,MX,CA,Designer,30.14,USD,credit_card,completed,2,4.6,False,6.03,level_1,1
TXN-1000077,2024-01-03,Graphic Design,GB,BR,Designer,133.99,EUR,credit_card,completed,4,2.8,True,26.8,level_2,1
TXN-1000083,2024-01-03,Video Production,IN,CA,Designer,145.98,GBP,credit_card,completed,9,4.5,False,29.2,level_1,1
TXN-1000179,2024-01-04,Music Production,IN,US,Designer,785.62,USD,credit_card,completed,10,4.4,False,157.12,level_1,1
TXN-1000191,2024-01-04,Legal Consulting,US,ES,Lawyer,154.91,USD,credit_card,completed,22,4.4,False,30.98,level_2,1
TXN-1000258,2024-01-04,Translation,DE,ZA,Writer,366.64,USD,credit_card,completed,2,4.3,False,73.33,level_1,1
TXN-1000249,2024-01-04,Video Production,CA,CA,Designer,196.26,GBP,credit_card,completed,6,4.2,False,39.25,level_2,1
TXN-1000010,2024-01-04,Music Production,FR,SG,Designer,889.55,USD,paypal,completed,7,4.5,False,177.91,new_seller,1
TXN-1000072,2024-01-04,Financial Modeling,BR,US,Accountant,227.71,EUR,credit_card,completed,7,4.9,False,45.54,rising_talent,1
TXN-1000264,2024-01-04,AI/ML Development,BR,US,Data Scientist,156.0,USD,paypal,completed,19,3.9,True,31.2,rising_talent,1
TXN-1000170,2024-01-04,Translation,GB,US,Writer,58.08,EUR,paypal,completed,4,4.0,False,11.62,level_2,1
TXN-1000009,2024-01-04,Video Production,AU,GB,Designer,119.3,USD,credit_card,completed,9,3.7,False,23.86,rising_talent,1
TXN-1000003,2024-01-04,SEO/SEM,US,US,Marketing Manager,83.59,INR,credit_card,completed,18,4.9,True,16.72,rising_talent,1
TXN-1000067,2024-01-04,Web Development,US,CA,Software Engineer,444.13,USD,credit_card,in_progress,11,,False,88.83,level_2,1
TXN-1000080,2024-01-04,Music Production,US,IL,Designer,717.57,USD,paypal,completed,20,4.1,False,143.51,level_1,1
TXN-1000260,2024-01-04,Photography,US,IN,Designer,20.46,USD,credit_card,completed,5,4.5,False,4.09,new_seller,1
TXN-1000082,2024-01-04,Content Writing,ES,US,Writer,28.78,GBP,bank_transfer,completed,2,3.7,False,5.76,level_1,1
TXN-1000079,2024-01-04,Content Writing,US,GB,Writer,232.22,USD,credit_card,completed,2,3.6,False,46.44,rising_talent,1
TXN-1000039,2024-01-04,Virtual Assistant,IN,DE,HR Manager,20.9,USD,paypal,completed,1,3.3,False,4.18,level_1,1
TXN-1000056,2024-01-04,Translation,BR,US,Writer,29.56,USD,credit_card,completed,3,4.2,False,5.91,rising_talent,1
TXN-1000139,2024-01-04,Translation,US,CA,Writer,109.46,EUR,paypal,completed,3,4.5,False,21.89,level_1,1
TXN-1000137,2024-01-04,Web Development,IN,BR,Software Engineer,97.2,USD,bank_transfer,completed,22,4.6,True,19.44,level_1,1
TXN-1000110,2024-01-04,Data Analysis,IL,IL,Data Scientist,57.85,ILS,paypal,completed,5,4.0,True,11.57,top_rated,1
TXN-1000286,2024-01-04,Web Development,BR,BR,Software Engineer,123.65,USD,paypal,completed,14,4.9,False,24.73,level_1,1
TXN-1000273,2024-01-04,Virtual Assistant,DE,JP,HR Manager,334.82,EUR,paypal,completed,1,3.4,False,66.96,new_seller,1
TXN-1000142,2024-01-04,Mobile App,IN,US,Software Engineer,42.2,USD,credit_card,completed,16,3.5,True,8.44,rising_talent,1
TXN-1000132,2024-01-04,Social Media Management,GB,CA,Marketing Manager,286.46,GBP,credit_card,disputed,5,,True,57.29,level_1,1
TXN-1000031,2024-01-04,Photography,ES,US,Designer,52.19,USD,credit_card,completed,7,3.3,False,10.44,level_2,1
TXN-1000148,2024-01-04,Virtual Assistant,GB,ZA,HR Manager,295.04,USD,crypto,completed,2,3.7,False,59.01,rising_talent,1
TXN-1000221,2024-01-04,Legal Consulting,BR,US,Lawyer,69.21,ILS,credit_card,completed,15,2.5,True,13.84,level_1,1
TXN-1000116,2024-01-04,Web Development,IN,NL,Software Engineer,19.87,USD,paypal,completed,19,3.4,False,3.97,level_2,1
TXN-1000127,2024-01-04,AI/ML Development,IN,BR,Data Scientist,132.37,USD,credit_card,completed,14,3.7,True,26.47,rising_talent,1
TXN-1000043,2024-01-04,Content Writing,BR,DE,Writer,34.17,USD,paypal,completed,2,3.9,False,6.83,level_2,1
TXN-1000021,2024-01-04,Graphic Design,GB,SG,Designer,175.08,INR,paypal,completed,5,3.5,False,35.02,level_1,1
TXN-1000026,2024-01-04,Virtual Assistant,CA,SG,HR Manager,395.9,USD,bank_transfer,completed,1,4.6,True,79.18,rising_talent,1
TXN-1000272,2024-01-04,Video Production,AU,US,Designer,729.8,USD,credit_card,completed,11,4.7,True,145.96,level_2,1
TXN-1000197,2024-01-05,Web Development,IN,ZA,Software Engineer,367.49,USD,credit_card,completed,18,3.4,False,73.5,level_1,1
TXN-1000199,2024-01-05,Translation,DE,US,Writer,627.41,USD,crypto,completed,2,4.9,False,125.48,new_seller,1
TXN-1000237,2024-01-05,Financial Modeling,US,US,Accountant,426.97,USD,credit_card,completed,4,2.5,False,85.39,level_2,1
TXN-1000231,2024-01-05,AI/ML Development,CA,ZA,Data Scientist,139.85,USD,credit_card,completed,14,4.9,False,27.97,level_2,1
TXN-1000194,2024-01-05,AI/ML Development,GB,US,Data Scientist,60.93,EUR,paypal,completed,25,4.0,True,12.19,level_1,1
TXN-1000227,2024-01-05,SEO/SEM,NL,DE,Marketing Manager,249.45,GBP,credit_card,completed,9,2.6,False,49.89,level_2,1
TXN-1000270,2024-01-05,Data Analysis,SG,US,Data Scientist,872.76,USD,credit_card,completed,11,4.9,False,174.55,level_1,1
TXN-1000224,2024-01-05,Photography,US,IN,Designer,388.42,USD,credit_card,completed,3,3.1,True,77.68,level_1,1
TXN-1000239,2024-01-05,Music Production,IL,GB,Designer,25.91,USD,paypal,completed,8,3.2,True,5.18,level_1,1
TXN-1000205,2024-01-05,SEO/SEM,US,US,Marketing Manager,146.13,USD,credit_card,completed,10,4.0,True,29.23,new_seller,1
TXN-1000280,2024-01-05,Web Development,US,CA,Software Engineer,1928.56,EUR,crypto,completed,10,4.3,False,385.71,rising_talent,1
TXN-1000282,2024-01-05,Data Analysis,US,ES,Data Scientist,15.53,ILS,paypal,completed,6,4.7,False,3.11,level_2,1
TXN-1000289,2024-01-05,Virtual Assistant,IN,US,HR Manager,169.38,USD,credit_card,completed,2,3.7,False,33.88,level_1,1
TXN-1000247,2024-01-05,Financial Modeling,BR,GB,Accountant,1061.0,GBP,credit_card,cancelled,8,,False,212.2,new_seller,1
TXN-1000267,2024-01-05,Music Production,US,DE,Designer,50.2,EUR,credit_card,completed,18,5.0,False,10.04,new_seller,1
TXN-1000283,2024-01-05,AI/ML Development,US,ES,Data Scientist,1127.3,USD,bank_transfer,completed,19,2.7,True,225.46,level_1,1
TXN-1000268,2024-01-05,Legal Consulting,US,BR,Lawyer,27.87,USD,credit_card,completed,19,4.7,False,5.57,new_seller,1
TXN-1000252,2024-01-05,Legal Consulting,US,IN,Lawyer,20.07,INR,credit_card,completed,16,4.8,True,4.01,level_1,1
TXN-1000001,2024-01-05,SEO/SEM,US,FR,Marketing Manager,450.74,EUR,credit_card,completed,13,4.8,True,90.15,new_seller,1
TXN-1000210,2024-01-05,Social Media Management,US,BR,Marketing Manager,24.23,USD,credit_card,completed,8,4.1,False,4.85,rising_talent,1
TXN-1000121,2024-01-05,Content Writing,AU,US,Writer,388.75,USD,paypal,completed,2,4.7,True,77.75,new_seller,1
TXN-1000141,2024-01-05,Graphic Design,DE,SG,Designer,107.14,USD,crypto,completed,8,3.1,True,21.43,new_seller,1
TXN-1000138,2024-01-05,Music Production,ES,CA,Designer,12.7,USD,crypto,completed,12,4.7,False,2.54,level_1,1
TXN-1000129,2024-01-05,Web Development,NL,US,Software Engineer,100.07,EUR,paypal,completed,6,4.1,False,20.01,rising_talent,1
TXN-1000022,2024-01-05,Graphic Design,US,DE,Designer,27.71,ILS,credit_card,completed,6,4.0,True,5.54,level_1,1
TXN-1000049,2024-01-05,Music Production,DE,IN,Designer,122.84,USD,credit_card,completed,6,3.8,True,24.57,level_2,1
TXN-1000119,2024-01-05,Financial Modeling,DE,MX,Accountant,9.75,ILS,paypal,completed,13,4.4,True,1.95,new_seller,1
TXN-1000117,2024-01-05,Web Development,ZA,US,Software Engineer,166.83,USD,credit_card,completed,26,3.0,False,33.37,level_2,1
TXN-1000109,2024-01-05,Mobile App,US,US,Software Engineer,884.81,USD,credit_card,completed,24,4.8,True,176.96,new_seller,1
TXN-1000102,2024-01-05,Web Development,FR,IN,Software Engineer,45.27,USD,credit_card,completed,19,4.8,False,9.05,level_2,1
TXN-1000100,2024-01-05,Mobile App,ZA,GB,Software Engineer,81.95,EUR,bank_transfer,completed,25,4.7,False,16.39,top_rated,1
TXN-1000147,2024-01-05,Social Media Management,AU,US,Marketing Manager,1649.6,USD,credit_card,completed,6,3.0,True,329.92,rising_talent,1
TXN-1000097,2024-01-05,AI/ML Development,IN,IN,Data Scientist,19.16,USD,credit_card,completed,27,2.7,False,3.83,level_1,1
TXN-1000029,2024-01-05,Photography,US,DE,Designer,164.74,USD,credit_card,completed,4,3.9,False,32.95,level_1,1
