transaction_id,date,gig_category,seller_country,buyer_country,seller_profession,amount_usd,currency,payment_method,status,completion_days,rating,is_repeat_buyer,platform_fee_usd,seller_level,week_number
TXN-1100075,2024-04-01,Mobile App,ES,GB,Software Engineer,174.31,USD,credit_card,completed,17,3.1,True,34.86,level_1,14
TXN-1100101,2024-04-01,SEO/SEM,BR,GB,Marketing Manager,1670.75,USD,credit_card,completed,30,4.3,True,334.15,top_rated,14
TXN-1100177,2024-04-01,Photography,IL,BR,Designer,248.58,ILS,bank_transfer,completed,2,2.5,False,49.72,level_1,14
TXN-1100131,2024-04-01,Video Production,US,US,Designer,1338.6,USD,credit_card,completed,2,4.4,False,267.72,level_2,14
TXN-1100236,2024-04-01,Web Development,GB,IL,Software Engineer,56.69,USD,paypal,completed,9,4.7,True,11.34,level_1,14
TXN-1100127,2024-04-01,Social Media Management,US,CA,Marketing Manager,59.65,USD,credit_card,completed,5,2.3,False,11.93,new_seller,14
TXN-1100233,2024-04-01,Content Writing,GB,IN,Writer,156.93,EUR,bank_transfer,completed,3,3.2,False,31.39,level_2,14
TXN-1100223,2024-04-01,Translation,US,IN,Writer,21.4,EUR,paypal,completed,4,4.6,False,4.28,level_2,14
TXN-1100141,2024-04-01,Social Media Management,NL,JP,Marketing Manager,1258.05,USD,bank_transfer,completed,18,4.2,True,251.61,new_seller,14
TXN-1100151,2024-04-01,Virtual Assistant,GB,IN,HR Manager,1448.85,EUR,crypto,completed,1,4.6,False,289.77,level_1,14
TXN-1100191,2024-04-01,Mobile App,MX,DE,Software Engineer,70.95,USD,credit_card,completed,11,4.5,True,14.19,top_rated,14
TXN-1100230,2024-04-01,Financial Modeling,IN,US,Accountant,73.33,USD,paypal,completed,9,4.4,False,14.67,level_2,14
TXN-1100068,2024-04-01,Legal Consulting,AU,US,Lawyer,199.02,EUR,paypal,completed,16,4.5,False,39.8,level_1,14
TXN-1100111,2024-04-01,Video Production,IL,IN,Designer,80.03,USD,credit_card,completed,4,3.8,True,16.01,rising_talent,14
TXN-1100193,2024-04-01,Social Media Management,US,FR,Marketing Manager,253.96,USD,credit_card,completed,8,4.4,True,50.79,rising_talent,14
TXN-1100072,2024-04-01,Social Media Management,BR,US,Marketing Manager,499.28,ILS,bank_transfer,completed,8,3.2,False,99.86,level_2,14
TXN-1100115,2024-04-01,Web Development,IN,IN,Software Engineer,107.42,USD,credit_card,completed,11,4.0,True,21.48,level_1,14
TXN-1100039,2024-04-01,Translation,AU,IN,Writer,556.71,USD,paypal,completed,2,4.1,False,111.34,level_2,14
TXN-1100079,2024-04-02,Social Media Management,US,IN,Marketing Manager,440.9,USD,credit_card,cancelled,9,,True,88.18,level_1,14
TXN-1100080,2024-04-02,AI/ML Development,DE,GB,Data Scientist,73.76,USD,bank_transfer,completed,24,5.0,False,14.75,rising_talent,14
TXN-1100184,2024-04-02,Mobile App,BR,NL,Software Engineer,29.18,INR,credit_card,completed,20,4.6,True,5.84,top_rated,14
TXN-1100077,2024-04-02,Data Analysis,GB,FR,Data Scientist,1739.06,EUR,credit_card,completed,7,4.5,True,347.81,level_2,14
TXN-1100185,2024-04-02,Virtual Assistant,IN,MX,HR Manager,85.01,USD,paypal,completed,2,3.5,False,17.0,level_2,14
TXN-1100166,2024-04-02,Translation,IL,GB,Writer,103.88,EUR,paypal,completed,3,4.5,False,20.78,level_2,14
TXN-1100083,2024-04-02,Photography,IN,BR,Designer,12.25,USD,paypal,completed,2,4.9,False,2.45,level_2,14
TXN-1100128,2024-04-02,Content Writing,MX,ZA,Writer,1670.8,USD,crypto,completed,4,4.2,False,334.16,new_seller,14
TXN-1100139,2024-04-02,Music Production,BR,US,Designer,858.71,USD,credit_card,completed,11,3.3,True,171.74,level_1,14
TXN-1100122,2024-04-02,Photography,US,JP,Designer,65.01,ILS,paypal,completed,3,2.9,False,13.0,level_1,14
TXN-1100113,2024-04-02,Video Production,ES,FR,Designer,180.15,GBP,credit_card,disputed,2,,False,36.03,new_seller,14
TXN-1100110,2024-04-02,Legal Consulting,US,US,Lawyer,140.37,USD,paypal,cancelled,13,,True,28.07,rising_talent,14
TXN-1100108,2024-04-02,Data Analysis,IN,GB,Data Scientist,99.08,USD,credit_card,completed,7,3.3,False,19.82,level_2,14
TXN-1100082,2024-04-02,Music Production,SG,IL,Designer,62.47,EUR,credit_card,completed,11,4.5,True,12.49,level_1,14
TXN-1100107,2024-04-02,Photography,DE,GB,Designer,577.39,ILS,credit_card,completed,6,3.3,False,115.48,level_2,14
TXN-1100158,2024-04-02,Web Development,US,CA,Software Engineer,305.31,USD,bank_transfer,completed,10,3.8,False,61.06,rising_talent,14
TXN-1100164,2024-04-02,Financial Modeling,MX,GB,Accountant,63.58,USD,credit_card,completed,6,4.7,False,12.72,rising_talent,14
TXN-1100091,2024-04-02,Photography,ZA,US,Designer,351.27,USD,credit_card,completed,3,4.2,False,70.25,level_1,14
TXN-1100087,2024-04-02,Virtual Assistant,US,ES,HR Manager,1898.61,USD,credit_card,completed,2,4.2,False,379.72,level_1,14
TXN-1100086,2024-04-02,Content Writing,US,US,Writer,587.35,USD,bank_transfer,completed,3,4.6,False,117.47,level_1,14
TXN-1100085,2024-04-02,Social Media Management,US,US,Marketing Manager,130.45,USD,bank_transfer,completed,15,4.4,False,26.09,level_2,14
TXN-1100154,2024-04-02,Legal Consulting,DE,JP,Lawyer,22.67,USD,crypto,completed,12,4.4,True,4.53,level_2,14
TXN-1100058,2024-04-02,AI/ML Development,BR,GB,Data Scientist,340.67,EUR,credit_card,completed,15,4.4,True,68.13,new_seller,14
TXN-1100001,2024-04-02,Data Analysis,US,US,Data Scientist,44.05,USD,credit_card,completed,4,3.9,False,8.81,rising_talent,14
TXN-1100067,2024-04-02,AI/ML Development,GB,GB,Data Scientist,271.59,USD,credit_card,completed,21,3.6,True,54.32,level_1,14
TXN-1100030,2024-04-02,Content Writing,ZA,US,Writer,62.4,USD,paypal,completed,2,2.9,False,12.48,level_1,14
TXN-1100031,2024-04-02,Data Analysis,US,ES,Data Scientist,75.22,USD,credit_card,completed,7,4.6,True,15.04,level_1,14
TXN-1100209,2024-04-02,Social Media Management,ZA,IL,Marketing Manager,34.21,ILS,bank_transfer,completed,8,4.1,False,6.84,level_2,14
TXN-1100207,2024-04-02,Data Analysis,US,CA,Data Scientist,320.04,GBP,bank_transfer,completed,6,4.4,True,64.01,new_seller,14
TXN-1100206,2024-04-02,Social Media Management,US,BR,Marketing Manager,71.6,EUR,bank_transfer,completed,13,3.6,True,14.32,top_rated,14
TXN-1100200,2024-04-02,SEO/SEM,SG,US,Marketing Manager,361.14,USD,credit_card,completed,11,4.4,False,72.23,rising_talent,14
TXN-1100016,2024-04-02,Virtual Assistant,DE,GB,HR Manager,170.48,USD,credit_card,completed,1,3.7,False,34.1,new_seller,14
TXN-1100013,2024-04-02,Financial Modeling,US,IN,Accountant,710.01,USD,bank_transfer,completed,12,3.9,False,142.0,level_2,14
TXN-1100232,2024-04-02,Web Development,US,US,Software Engineer,163.68,USD,bank_transfer,completed,30,3.7,False,32.74,rising_talent,14
TXN-1100028,2024-04-02,Translation,IN,US,Writer,263.94,USD,paypal,completed,3,4.5,False,52.79,rising_talent,14
TXN-1100008,2024-04-02,Web Development,IL,NL,Software Engineer,865.64,USD,paypal,completed,30,4.0,False,173.13,level_1,14
TXN-1100054,2024-04-02,Photography,US,IN,Designer,640.87,EUR,paypal,completed,5,4.8,False,128.17,rising_talent,14
TXN-1100149,2024-04-03,Mobile App,DE,IN,Software Engineer,254.86,USD,credit_card,cancelled,27,,False,50.97,rising_talent,14
TXN-1100025,2024-04-03,AI/ML Development,US,US,Data Scientist,75.75,ILS,credit_card,completed,8,5.0,False,15.15,rising_talent,14
TXN-1100239,2024-04-03,Data Analysis,FR,IN,Data Scientist,395.09,EUR,crypto,completed,9,3.7,False,79.02,level_2,14
TXN-1100024,2024-04-03,Photography,US,DE,Designer,509.78,ILS,bank_transfer,completed,5,4.2,False,101.96,level_1,14
TXN-1100234,2024-04-03,Photography,US,GB,Designer,256.62,USD,credit_card,completed,4,4.7,False,51.32,top_rated,14
TXN-1100218,2024-04-03,Photography,IN,CA,Designer,27.82,USD,paypal,completed,3,3.2,False,5.56,rising_talent,14
TXN-1100102,2024-04-03,AI/ML Development,GB,FR,Data Scientist,168.18,USD,credit_card,completed,10,4.6,False,33.64,rising_talent,14
TXN-1100126,2024-04-03,Translation,US,MX,Writer,116.29,USD,paypal,completed,1,4.8,True,23.26,rising_talent,14
TXN-1100104,2024-04-03,Translation,GB,CA,Writer,6.51,USD,credit_card,completed,2,4.6,True,1.3,level_2,14
TXN-1100006,2024-04-03,Web Development,GB,IN,Software Engineer,55.78,USD,credit_card,completed,16,3.6,False,11.16,top_rated,14
TXN-1100106,2024-04-03,Financial Modeling,IN,IL,Accountant,223.89,USD,credit_card,completed,6,4.8,True,44.78,level_1,14
TXN-1100140,2024-04-03,Financial Modeling,IN,IN,Accountant,55.32,USD,credit_card,completed,6,4.2,True,11.06,level_2,14
TXN-1100226,2024-04-03,Web Development,DE,US,Software Engineer,12.5,ILS,credit_card,completed,17,4.7,True,2.5,level_2,14
TXN-1100123,2024-04-03,Social Media Management,IL,US,Marketing Manager,132.56,USD,paypal,completed,4,4.7,False,26.51,level_1,14
TXN-1100109,2024-04-03,Data Analysis,BR,GB,Data Scientist,33.37,EUR,paypal,completed,2,4.3,False,6.67,level_1,14
TXN-1100015,2024-04-03,AI/ML Development,US,US,Data Scientist,12.62,USD,credit_card,completed,21,4.3,False,2.52,rising_talent,14
TXN-1100027,2024-04-03,Translation,GB,ZA,Writer,135.74,EUR,bank_transfer,completed,3,4.2,True,27.15,level_1,14
TXN-1100114,2024-04-03,SEO/SEM,CA,US,Marketing Manager,120.01,USD,bank_transfer,completed,11,4.6,True,24.0,level_1,14
TXN-1100231,2024-04-03,Social Media Management,GB,US,Marketing Manager,38.4,INR,credit_card,completed,6,1.0,False,7.68,level_1,14
TXN-1100009,2024-04-03,Legal Consulting,GB,US,Lawyer,234.2,USD,paypal,completed,17,3.1,True,46.84,top_rated,14
TXN-1100150,2024-04-03,Virtual Assistant,CA,CA,HR Manager,9.72,USD,paypal,completed,3,4.3,False,1.94,level_1,14
TXN-1100144,2024-04-03,Legal Consulting,IN,FR,Lawyer,86.51,USD,bank_transfer,completed,8,3.6,False,17.3,new_seller,14
TXN-1100152,2024-04-03,Graphic Design,GB,DE,Designer,905.45,EUR,paypal,completed,5,3.8,False,181.09,level_1,14
TXN-1100056,2024-04-03,Financial Modeling,CA,MX,Accountant,13.64,USD,credit_card,completed,5,3.6,False,2.73,level_2,14
TXN-1100049,2024-04-03,SEO/SEM,US,JP,Marketing Manager,388.69,GBP,paypal,completed,14,3.2,True,77.74,level_1,14
TXN-1100194,2024-04-03,Translation,US,US,Writer,42.18,USD,paypal,completed,118,4.5,False,8.44,top_rated,14
TXN-1100178,2024-04-03,SEO/SEM,US,CA,Marketing Manager,1070.71,USD,credit_card,completed,5,4.2,True,214.14,level_1,14
TXN-1100214,2024-04-03,Music Production,FR,US,Designer,375.86,USD,bank_transfer,completed,20,4.4,False,75.17,new_seller,14
TXN-1100182,2024-04-03,Translation,DE,GB,Writer,128.42,USD,credit_card,completed,6,4.3,True,25.68,level_2,14
TXN-1100192,2024-04-03,Financial Modeling,JP,BR,Accountant,57.74,USD,bank_transfer,completed,7,3.7,False,11.55,new_seller,14
TXN-1100132,2024-04-03,Video Production,GB,BR,Designer,78.33,USD,credit_card,completed,7,3.8,False,15.67,level_1,14
TXN-1100047,2024-04-03,Financial Modeling,IL,IN,Accountant,73.67,USD,bank_transfer,completed,9,4.4,True,14.73,rising_talent,14
TXN-1100066,2024-04-03,Music Production,US,US,Designer,135.98,USD,credit_card,in_progress,15,,False,27.2,level_1,14
TXN-1100064,2024-04-03,Video Production,BR,JP,Designer,207.07,USD,credit_card,completed,5,3.7,True,41.41,level_2,14
TXN-1100190,2024-04-03,Music Production,IN,ES,Designer,180.09,EUR,paypal,completed,11,3.0,False,36.02,level_1,14
TXN-1100035,2024-04-03,Data Analysis,DE,US,Data Scientist,81.94,USD,credit_card,completed,6,2.3,False,16.39,level_2,14
TXN-1100060,2024-04-03,Financial Modeling,BR,CA,Accountant,208.47,USD,paypal,completed,11,4.4,True,41.69,new_seller,14
TXN-1100169,2024-04-03,Photography,US,NL,Designer,310.08,USD,paypal,completed,4,4.0,True,62.02,level_1,14
TXN-1100167,2024-04-03,Translation,ES,US,Writer,736.82,USD,credit_card,completed,1,1.0,True,147.36,level_2,14
TXN-1100037,2024-04-03,Social Media Management,SG,IN,Marketing Manager,29.25,GBP,paypal,completed,6,4.7,True,5.85,rising_talent,14
TXN-1100181,2024-04-03,Legal Consulting,IN,ES,Lawyer,358.69,USD,credit_card,completed,16,3.6,True,71.74,level_2,14
TXN-1100148,2024-04-04,Mobile App,FR,CA,Software Engineer,1590.13,USD,paypal,completed,10,5.0,True,318.03,level_1,14
TXN-1100186,2024-04-04,Mobile App,AU,GB,Software Engineer,420.81,USD,credit_card,completed,30,4.8,True,84.16,rising_talent,14
TXN-1100187,2024-04-04,Video Production,GB,US,Designer,95.15,USD,credit_card,completed,5,4.8,False,19.03,level_1,14
TXN-1100237,2024-04-04,Graphic Design,IL,US,Designer,23.9,USD,bank_transfer,completed,5,3.5,True,4.78,rising_talent,14
TXN-1100137,2024-04-04,Social Media Management,US,CA,Marketing Manager,30.82,USD,credit_card,completed,6,4.4,False,6.16,new_seller,14
TXN-1100136,2024-04-04,SEO/SEM,GB,IN,Marketing Manager,104.25,USD,credit_card,completed,22,4.1,False,20.85,level_1,14
TXN-1100189,2024-04-04,Data Analysis,FR,CA,Data Scientist,19.61,USD,credit_card,completed,10,4.0,False,3.92,level_1,14
TXN-1100195,2024-04-04,Financial Modeling,MX,US,Accountant,22.39,USD,credit_card,completed,24,4.1,True,4.48,rising_talent,14
TXN-1100174,2024-04-04,Graphic Design,DE,ZA,Designer,122.83,USD,paypal,completed,2,4.3,False,24.57,rising_talent,14
TXN-1100229,2024-04-04,Translation,IN,IN,Writer,64.7,USD,credit_card,cancelled,4,,True,12.94,level_2,14
TXN-1100197,2024-04-04,Social Media Management,SG,JP,Marketing Manager,188.52,USD,credit_card,completed,7,4.0,False,37.7,level_1,14
TXN-1100198,2024-04-04,Social Media Management,GB,US,Marketing Manager,354.04,GBP,credit_card,completed,10,4.9,True,70.81,top_rated,14
TXN-1100202,2024-04-04,Content Writing,IN,DE,Writer,1992.42,USD,paypal,completed,1,4.6,True,398.48,level_1,14
TXN-1100221,2024-04-04,Financial Modeling,US,US,Accountant,819.69,USD,bank_transfer,completed,12,4.6,False,163.94,new_seller,14
TXN-1100156,2024-04-04,Video Production,US,GB,Designer,442.13,USD,credit_card,completed,11,4.8,True,88.43,rising_talent,14
TXN-1100213,2024-04-04,Translation,US,CA,Writer,141.59,USD,bank_transfer,completed,4,4.0,True,28.32,rising_talent,14
TXN-1100171,2024-04-04,Social Media Management,US,BR,Marketing Manager,129.76,EUR,paypal,completed,5,4.7,False,25.95,level_1,14
TXN-1100217,2024-04-04,Content Writing,US,SG,Writer,96.38,USD,paypal,completed,2,4.9,True,19.28,new_seller,14
TXN-1100159,2024-04-04,Translation,US,US,Writer,106.95,USD,credit_card,completed,1,4.8,True,21.39,top_rated,14
TXN-1100179,2024-04-04,Translation,NL,IN,Writer,489.92,USD,crypto,completed,3,4.3,False,97.98,level_2,14
TXN-1100216,2024-04-04,Graphic Design,SG,IN,Designer,36.15,USD,credit_card,completed,3,3.3,False,7.23,level_1,14
TXN-1100211,2024-04-04,Legal Consulting,AU,US,Lawyer,48.91,USD,bank_transfer,completed,30,4.8,False,9.78,level_1,14
TXN-1100017,2024-04-04,SEO/SEM,IN,US,Marketing Manager,487.77,USD,credit_card,completed,10,4.1,False,97.55,level_1,14
TXN-1100103,2024-04-04,Graphic Design,SG,GB,Designer,1174.65,USD,credit_card,completed,6,4.1,False,234.93,level_1,14
TXN-1100098,2024-04-04,Mobile App,FR,US,Software Engineer,295.08,USD,paypal,completed,30,4.2,True,59.02,level_1,14
TXN-1100105,2024-04-04,Content Writing,SG,IL,Writer,143.81,EUR,crypto,completed,2,4.4,False,28.76,rising_talent,14
TXN-1100055,2024-04-04,Web Development,US,US,Software Engineer,1696.63,USD,bank_transfer,completed,15,4.5,False,339.33,top_rated,14
TXN-1100003,2024-04-04,Graphic Design,US,US,Designer,149.91,USD,credit_card,completed,3,3.6,True,29.98,top_rated,14
TXN-1100116,2024-04-04,Translation,US,IN,Writer,259.87,USD,credit_card,completed,3,3.2,False,51.97,new_seller,14
TXN-1100061,2024-04-04,Content Writing,NL,FR,Writer,40.03,USD,credit_card,completed,2,4.9,False,8.01,level_2,14
TXN-1100118,2024-04-04,Legal Consulting,IL,IN,Lawyer,255.01,USD,bank_transfer,completed,30,3.9,False,51.0,new_seller,14
TXN-1100119,2024-04-04,Translation,IN,US,Writer,37.08,GBP,paypal,completed,2,4.3,False,7.42,new_seller,14
TXN-1100095,2024-04-04,Video Production,JP,US,Designer,240.24,USD,paypal,completed,11,4.4,True,48.05,new_seller,14
TXN-1100094,2024-04-04,Data Analysis,IN,US,Data Scientist,184.87,USD,credit_card,completed,12,3.5,True,36.97,rising_talent,14
TXN-1100005,2024-04-04,Financial Modeling,US,IN,Accountant,84.85,USD,credit_card,completed,12,4.7,False,16.97,new_seller,14
TXN-1100121,2024-04-04,Photography,IN,DE,Designer,105.17,USD,paypal,completed,1,4.2,False,21.03,rising_talent,14
TXN-1100124,2024-04-04,Financial Modeling,MX,FR,Accountant,83.95,USD,credit_card,completed,6,4.3,False,16.79,level_1,14
TXN-1100071,2024-04-04,Web Development,US,MX,Software Engineer,59.2,USD,bank_transfer,completed,9,3.5,False,11.84,level_1,14
TXN-1100029,2024-04-04,Social Media Management,GB,US,Marketing Manager,42.25,GBP,credit_card,completed,5,3.8,True,8.45,level_1,14
TXN-1100133,2024-04-04,AI/ML Development,ZA,US,Data Scientist,299.87,USD,crypto,completed,14,4.5,False,59.97,level_1,14
TXN-1100100,2024-04-04,SEO/SEM,IL,SG,Marketing Manager,312.39,USD,credit_card,disputed,11,,False,62.48,level_1,14
TXN-1100062,2024-04-05,Mobile App,US,SG,Software Engineer,249.31,USD,credit_card,completed,23,4.3,True,49.86,rising_talent,14
TXN-1100065,2024-04-05,Web Development,US,US,Software Engineer,127.89,USD,bank_transfer,completed,19,4.9,False,25.58,new_seller,14
TXN-1100070,2024-04-05,Data Analysis,IN,DE,Data Scientist,485.2,USD,credit_card,completed,6,4.6,False,97.04,level_2,14
TXN-1100073,2024-04-05,Mobile App,IN,US,Software Engineer,173.58,USD,credit_card,completed,15,4.9,False,34.72,new_seller,14
TXN-1100053,2024-04-05,SEO/SEM,GB,IN,Marketing Manager,78.55,USD,credit_card,completed,17,3.7,False,15.71,level_1,14
TXN-1100135,2024-04-05,Video Production,BR,GB,Designer,101.28,INR,credit_card,completed,6,3.7,True,20.26,level_2,14
TXN-1100051,2024-04-05,AI/ML Development,IN,ES,Data Scientist,156.58,EUR,paypal,completed,14,4.3,False,31.32,new_seller,14
TXN-1100012,2024-04-05,Social Media Management,US,NL,Marketing Manager,87.15,USD,credit_card,completed,3,3.9,False,17.43,rising_talent,14
TXN-1100225,2024-04-05,Web Development,GB,US,Software Engineer,135.69,USD,bank_transfer,completed,15,3.6,False,27.14,level_1,14
TXN-1100045,2024-04-05,Financial Modeling,US,AU,Accountant,476.74,USD,bank_transfer,cancelled,7,,False,95.35,level_2,14
TXN-1100224,2024-04-05,Video Production,GB,GB,Designer,88.28,USD,credit_card,completed,6,4.3,False,17.66,top_rated,14
TXN-1100043,2024-04-05,Photography,FR,ES,Designer,284.61,USD,credit_card,completed,2,4.7,True,56.92,new_seller,14
TXN-1100203,2024-04-05,Data Analysis,US,IN,Data Scientist,170.76,USD,credit_card,completed,3,4.4,False,34.15,level_2,14
TXN-1100205,2024-04-05,Virtual Assistant,GB,US,HR Manager,52.02,USD,paypal,completed,2,4.7,True,10.4,new_seller,14
TXN-1100034,2024-04-05,Social Media Management,IN,AU,Marketing Manager,922.77,USD,bank_transfer,disputed,7,,False,184.55,level_2,14
TXN-1100020,2024-04-05,Data Analysis,ES,US,Data Scientist,109.37,USD,credit_card,completed,6,4.6,True,21.87,top_rated,14
TXN-1100022,2024-04-05,Mobile App,IL,FR,Software Engineer,11.91,USD,credit_card,completed,22,3.2,True,2.38,level_2,14
TXN-1100052,2024-04-05,Web Development,IN,US,Software Engineer,414.96,USD,paypal,completed,30,4.6,False,82.99,level_1,14
TXN-1100076,2024-04-05,Social Media Management,IL,NL,Marketing Manager,294.91,USD,paypal,completed,6,5.0,False,58.98,level_1,14
TXN-1100026,2024-04-05,Data Analysis,IN,DE,Data Scientist,24.15,USD,credit_card,completed,5,4.4,False,4.83,top_rated,14
TXN-1100172,2024-04-05,Data Analysis,BR,US,Data Scientist,19.93,USD,paypal,completed,4,4.1,True,3.99,level_1,14
TXN-1100011,2024-04-05,Music Production,DE,IL,Designer,167.41,USD,crypto,completed,17,3.6,False,33.48,level_2,14
TXN-1100153,2024-04-05,Data Analysis,IN,US,Data Scientist,663.38,USD,paypal,completed,5,4.5,False,132.68,rising_talent,14
TXN-1100002,2024-04-05,AI/ML Development,BR,FR,Data Scientist,567.16,USD,credit_card,completed,8,4.5,False,113.43,level_1,14
TXN-1100146,2024-04-05,Data Analysis,FR,JP,Data Scientist,87.89,GBP,credit_card,completed,5,3.5,False,17.58,level_2,14
TXN-1100240,2024-04-05,Virtual Assistant,DE,US,HR Manager,86.0,GBP,paypal,completed,2,3.7,True,17.2,top_rated,14
TXN-1100092,2024-04-05,Virtual Assistant,IL,JP,HR Manager,342.38,USD,credit_card,completed,3,4.5,False,68.48,rising_talent,14
TXN-1100143,2024-04-05,Social Media Management,DE,CA,Marketing Manager,117.67,EUR,paypal,completed,7,4.4,False,23.53,new_seller,14
TXN-1100010,2024-04-05,Graphic Design,DE,US,Designer,177.47,USD,credit_card,completed,9,4.6,False,35.49,rising_talent,14
TXN-1100168,2024-04-05,Web Development,US,NL,Software Engineer,107.07,GBP,credit_card,completed,12,4.6,True,21.41,rising_talent,14
TXN-1100155,2024-04-05,Translation,GB,DE,Writer,529.84,USD,paypal,completed,3,3.0,False,105.97,rising_talent,14
TXN-1100040,2024-04-06,Photography,IL,IN,Designer,212.05,ILS,credit_card,completed,6,4.4,True,42.41,level_2,14
TXN-1100227,2024-04-06,Social Media Management,IN,MX,Marketing Manager,421.65,USD,credit_card,completed,11,4.2,False,84.33,level_1,14
TXN-1100220,2024-04-06,Translation,ZA,SG,Writer,166.47,ILS,paypal,completed,1,4.5,False,33.29,level_1,14
TXN-1100242,2024-04-06,Graphic Design,DE,BR,Designer,340.74,USD,credit_card,completed,2,4.5,False,68.15,level_2,14
TXN-1100145,2024-04-06,Mobile App,GB,US,Software Engineer,332.19,USD,bank_transfer,completed,15,4.6,True,66.44,rising_talent,14
TXN-1100138,2024-04-06,Translation,NL,US,Writer,109.77,USD,paypal,completed,3,4.2,False,21.95,rising_talent,14
TXN-1100199,2024-04-06,Graphic Design,GB,ES,Designer,272.84,USD,paypal,completed,7,3.7,False,54.57,level_1,14
TXN-1100032,2024-04-06,Web Development,IN,SG,Software Engineer,55.72,EUR,paypal,completed,12,4.2,False,11.14,level_1,14
TXN-1100129,2024-04-06,Legal Consulting,US,GB,Lawyer,241.88,EUR,bank_transfer,completed,20,3.6,True,48.38,level_2,14
TXN-1100048,2024-04-06,Content Writing,IN,CA,Writer,73.44,USD,credit_card,completed,2,4.2,True,14.69,new_seller,14
TXN-1100099,2024-04-06,Video Production,AU,MX,Designer,78.81,USD,credit_card,completed,16,3.9,True,15.76,new_seller,14
TXN-1100215,2024-04-06,Translation,DE,US,Writer,60.27,USD,credit_card,completed,6,4.9,False,12.05,level_2,14
TXN-1100074,2024-04-06,Photography,US,AU,Designer,1548.57,USD,bank_transfer,completed,7,4.4,True,309.71,level_1,14
TXN-1100089,2024-04-06,Legal Consulting,US,DE,Lawyer,209.85,USD,paypal,completed,14,3.8,True,41.97,level_1,14
TXN-1100090,2024-04-06,AI/ML Development,US,US,Data Scientist,79.31,GBP,paypal,completed,8,4.0,True,15.86,level_1,14
TXN-1100180,2024-04-06,AI/ML Development,MX,GB,Data Scientist,13.8,USD,credit_card,completed,16,3.2,False,2.76,new_seller,14
TXN-1100069,2024-04-06,Content Writing,ES,GB,Writer,165.64,USD,paypal,completed,2,4.5,True,33.13,top_rated,14
TXN-1100157,2024-04-06,Financial Modeling,IN,US,Accountant,30.8,GBP,credit_card,completed,9,3.0,False,6.16,level_1,14
TXN-1100183,2024-04-06,Financial Modeling,BR,US,Accountant,209.77,USD,credit_card,completed,7,2.4,False,41.95,top_rated,14
TXN-1100007,2024-04-06,Virtual Assistant,ZA,IN,HR Manager,94.93,ILS,credit_card,completed,2,4.5,False,18.99,rising_talent,14
TXN-1100014,2024-04-06,Translation,US,IL,Writer,239.26,USD,credit_card,completed,3,4.3,False,47.85,level_1,14
TXN-1100063,2024-04-06,Graphic Design,IL,IN,Designer,192.99,USD,paypal,completed,2,4.4,True,38.6,rising_talent,14
TXN-1100175,2024-04-06,Graphic Design,US,IL,Designer,398.76,USD,credit_card,completed,5,4.6,False,79.75,level_2,14
TXN-1100222,2024-04-07,Financial Modeling,MX,MX,Accountant,80.34,GBP,credit_card,completed,10,4.7,True,16.07,level_1,14
