transaction_id,date,gig_category,seller_country,buyer_country,seller_profession,amount_usd,currency,payment_method,status,completion_days,rating,is_repeat_buyer,platform_fee_usd,seller_level,week_number
TXN-1200062,2024-07-03,Legal Consulting,NL,JP,Lawyer,79.28,EUR,credit_card,disputed,17,,True,15.86,rising_talent,27
TXN-1200019,2024-07-03,Photography,US,IN,Designer,529.78,USD,paypal,completed,5,4.7,False,105.96,level_2,27
TXN-1200230,2024-07-03,Social Media Management,AU,FR,Marketing Manager,896.49,USD,bank_transfer,completed,5,3.5,True,179.3,level_2,27
TXN-1200201,2024-07-03,Translation,GB,SG,Writer,78.66,USD,paypal,completed,2,4.7,True,15.73,level_2,27
TXN-1200064,2024-07-03,Legal Consulting,SG,US,Lawyer,43.04,USD,credit_card,completed,20,3.9,True,8.61,top_rated,27
TXN-1200136,2024-07-03,Graphic Design,SG,FR,Designer,1125.66,USD,credit_card,completed,2,3.8,False,225.13,level_2,27
TXN-1200212,2024-07-03,Mobile App,MX,US,Software Engineer,116.72,USD,paypal,completed,24,3.9,True,23.34,level_2,27
TXN-1200216,2024-07-03,SEO/SEM,GB,US,Marketing Manager,69.69,EUR,credit_card,completed,5,3.5,False,13.94,level_2,27
TXN-1200071,2024-07-03,Data Analysis,US,FR,Data Scientist,889.74,USD,paypal,completed,5,4.1,True,177.95,level_2,27
TXN-1200072,2024-07-03,Translation,MX,CA,Writer,29.29,USD,credit_card,completed,4,4.9,False,5.86,level_2,27
TXN-1200173,2024-07-04,Web Development,US,IN,Software Engineer,101.38,USD,credit_card,completed,23,4.7,False,20.28,level_1,27
TXN-1200210,2024-07-04,SEO/SEM,AU,CA,Marketing Manager,182.67,USD,paypal,completed,11,4.3,False,36.53,new_seller,27
TXN-1200144,2024-07-04,Virtual Assistant,IL,GB,HR Manager,614.11,USD,credit_card,completed,1,4.0,True,122.82,rising_talent,27
TXN-1200140,2024-07-04,Virtual Assistant,DE,US,HR Manager,147.4,ILS,credit_card,cancelled,4,,False,29.48,level_2,27
TXN-1200242,2024-07-04,Mobile App,DE,IN,Software Engineer,212.11,USD,paypal,completed,10,4.7,False,42.42,level_2,27
TXN-1200202,2024-07-04,AI/ML Development,GB,NL,Data Scientist,835.24,USD,crypto,cancelled,7,,False,167.05,rising_talent,27
TXN-1200253,2024-07-04,Music Production,IN,ZA,Designer,160.86,USD,credit_card,completed,19,3.8,False,32.17,level_1,27
TXN-1200256,2024-07-04,SEO/SEM,MX,BR,Marketing Manager,81.61,USD,credit_card,completed,12,4.8,True,16.32,rising_talent,27
TXN-1200208,2024-07-04,Social Media Management,JP,GB,Marketing Manager,162.94,USD,paypal,completed,3,3.6,False,32.59,level_2,27
TXN-1200241,2024-07-04,Video Production,AU,US,Designer,326.59,USD,credit_card,completed,8,4.9,True,65.32,new_seller,27
TXN-1200277,2024-07-04,Graphic Design,GB,JP,Designer,80.54,INR,credit_card,completed,2,4.7,False,16.11,new_seller,27
TXN-1200281,2024-07-04,Graphic Design,DE,FR,Designer,558.68,USD,paypal,cancelled,5,,False,111.74,level_2,27
TXN-1200236,2024-07-04,Video Production,US,US,Designer,104.19,USD,credit_card,cancelled,4,,False,20.84,level_2,27
TXN-1200150,2024-07-04,Graphic Design,US,US,Designer,192.58,ILS,bank_transfer,completed,3,4.9,False,38.52,level_1,27
TXN-1200285,2024-07-04,Translation,US,US,Writer,2464.16,USD,credit_card,completed,3,4.6,False,492.83,rising_talent,27
TXN-1200234,2024-07-04,AI/ML Development,ZA,SG,Data Scientist,642.92,USD,bank_transfer,completed,27,4.1,False,128.58,new_seller,27
TXN-1200183,2024-07-04,Video Production,US,SG,Designer,77.46,USD,paypal,completed,9,4.6,True,15.49,top_rated,27
TXN-1200229,2024-07-04,Graphic Design,FR,GB,Designer,198.0,USD,paypal,cancelled,4,,False,39.6,level_1,27
TXN-1200227,2024-07-04,Financial Modeling,SG,IN,Accountant,918.62,ILS,paypal,completed,11,4.3,False,183.72,level_1,27
TXN-1200169,2024-07-04,Translation,US,DE,Writer,131.38,USD,credit_card,completed,5,3.9,True,26.28,rising_talent,27
TXN-1200282,2024-07-04,Video Production,FR,IN,Designer,108.86,USD,bank_transfer,completed,6,4.5,False,21.77,level_1,27
TXN-1200188,2024-07-04,Content Writing,DE,US,Writer,120.59,USD,credit_card,completed,1,4.1,False,24.12,level_1,27
TXN-1200135,2024-07-04,Financial Modeling,FR,US,Accountant,328.72,USD,credit_card,completed,14,4.4,False,65.74,new_seller,27
TXN-1200001,2024-07-04,Social Media Management,DE,US,Marketing Manager,575.18,USD,credit_card,completed,7,4.1,False,115.04,level_2,27
TXN-1200109,2024-07-04,Graphic Design,FR,BR,Designer,400.52,USD,bank_transfer,completed,4,3.9,False,80.1,level_2,27
TXN-1200068,2024-07-04,Legal Consulting,IN,AU,Lawyer,145.59,USD,bank_transfer,completed,13,5.0,False,29.12,top_rated,27
TXN-1200108,2024-07-04,Web Development,US,US,Software Engineer,185.52,USD,credit_card,completed,16,4.8,False,37.1,rising_talent,27
TXN-1200070,2024-07-04,Photography,IN,US,Designer,260.17,USD,paypal,completed,1,4.9,False,52.03,level_1,27
TXN-1200023,2024-07-04,Social Media Management,US,IN,Marketing Manager,477.26,INR,bank_transfer,completed,7,4.9,False,95.45,rising_talent,27
TXN-1200077,2024-07-04,Mobile App,US,IN,Software Engineer,357.9,USD,crypto,completed,30,4.9,False,71.58,level_1,27
TXN-1200005,2024-07-04,Graphic Design,BR,FR,Designer,18.9,USD,credit_card,completed,5,4.8,False,3.78,top_rated,27
TXN-1200099,2024-07-04,Graphic Design,IN,ZA,Designer,5.02,ILS,paypal,completed,7,4.3,True,1.0,level_1,27
TXN-1200046,2024-07-04,Legal Consulting,FR,US,Lawyer,25.07,USD,credit_card,completed,14,4.7,True,5.01,new_seller,27
TXN-1200043,2024-07-04,Web Development,US,IN,Software Engineer,17.03,USD,credit_card,completed,30,3.2,True,3.41,top_rated,27
TXN-1200039,2024-07-04,Translation,SG,IN,Writer,29.48,USD,credit_card,completed,4,4.0,False,5.9,rising_talent,27
TXN-1200036,2024-07-04,Data Analysis,IN,US,Data Scientist,76.77,EUR,credit_card,completed,4,2.6,True,15.35,level_2,27
TXN-1200107,2024-07-04,Photography,US,BR,Designer,680.09,USD,credit_card,completed,3,4.1,True,136.02,level_1,27
TXN-1200098,2024-07-04,Social Media Management,ZA,ES,Marketing Manager,139.94,USD,paypal,cancelled,7,,False,27.99,top_rated,27
TXN-1200034,2024-07-04,Virtual Assistant,GB,US,HR Manager,52.56,EUR,credit_card,completed,2,4.6,False,10.51,level_1,27
TXN-1200008,2024-07-04,Graphic Design,GB,CA,Designer,394.71,USD,paypal,completed,5,4.2,False,78.94,level_2,27
TXN-1200120,2024-07-04,Photography,US,SG,Designer,158.42,USD,paypal,completed,4,4.4,True,31.68,level_1,27
TXN-1200033,2024-07-04,Photography,AU,US,Designer,50.27,EUR,paypal,completed,3,3.2,False,10.05,rising_talent,27
TXN-1200121,2024-07-04,Music Production,ES,IN,Designer,24.17,USD,credit_card,completed,13,3.8,True,4.83,rising_talent,27
TXN-1200090,2024-07-04,Social Media Management,US,US,Marketing Manager,341.1,USD,bank_transfer,completed,85,3.9,True,68.22,level_2,27
TXN-1200126,2024-07-04,Content Writing,ZA,NL,Writer,109.21,EUR,paypal,completed,2,4.3,False,21.84,level_1,27
TXN-1200130,2024-07-04,Graphic Design,US,US,Designer,294.51,USD,credit_card,completed,5,4.8,False,58.9,new_seller,27
TXN-1200097,2024-07-04,AI/ML Development,US,US,Data Scientist,208.2,USD,credit_card,completed,19,4.1,True,41.64,rising_talent,27
TXN-1200094,2024-07-04,Financial Modeling,US,GB,Accountant,412.36,USD,paypal,completed,13,4.0,False,82.47,rising_talent,27
TXN-1200088,2024-07-04,Photography,DE,ES,Designer,101.66,USD,credit_card,completed,2,3.9,False,20.33,new_seller,27
TXN-1200134,2024-07-04,Social Media Management,IL,SG,Marketing Manager,90.43,USD,bank_transfer,completed,7,3.6,False,18.09,level_1,27
TXN-1200206,2024-07-05,AI/ML Development,FR,FR,Data Scientist,62.41,USD,paypal,disputed,30,,False,12.48,rising_talent,27
TXN-1200217,2024-07-05,Data Analysis,US,US,Data Scientist,116.61,USD,credit_card,completed,8,4.8,False,23.32,level_1,27
TXN-1200215,2024-07-05,Social Media Management,US,ES,Marketing Manager,113.8,USD,paypal,completed,6,4.7,False,22.76,level_1,27
TXN-1200209,2024-07-05,Translation,IN,SG,Writer,80.36,USD,credit_card,completed,4,4.6,False,16.07,top_rated,27
TXN-1200082,2024-07-05,AI/ML Development,IN,US,Data Scientist,262.8,USD,bank_transfer,completed,24,4.6,False,52.56,rising_talent,27
TXN-1200080,2024-07-05,Content Writing,FR,GB,Writer,1438.89,USD,credit_card,completed,1,3.7,True,287.78,rising_talent,27
TXN-1200276,2024-07-05,Legal Consulting,CA,US,Lawyer,487.29,USD,paypal,completed,10,4.9,True,97.46,rising_talent,27
TXN-1200084,2024-07-05,Data Analysis,ES,GB,Data Scientist,26.65,USD,credit_card,completed,5,4.4,False,5.33,new_seller,27
TXN-1200207,2024-07-05,SEO/SEM,MX,ZA,Marketing Manager,728.52,USD,credit_card,completed,15,4.5,False,145.7,level_2,27
TXN-1200133,2024-07-05,Photography,ES,IN,Designer,88.55,USD,credit_card,completed,1,4.2,False,17.71,level_2,27
TXN-1200223,2024-07-05,AI/ML Development,AU,DE,Data Scientist,78.39,USD,paypal,disputed,11,,False,15.68,level_1,27
TXN-1200028,2024-07-05,Data Analysis,IN,US,Data Scientist,154.44,USD,credit_card,completed,7,4.6,False,30.89,rising_talent,27
TXN-1200029,2024-07-05,Virtual Assistant,GB,US,HR Manager,126.79,USD,paypal,completed,2,4.2,False,25.36,level_1,27
TXN-1200030,2024-07-05,Content Writing,US,BR,Writer,127.8,USD,paypal,completed,3,3.3,True,25.56,level_2,27
TXN-1200255,2024-07-05,Data Analysis,US,FR,Data Scientist,183.89,USD,paypal,completed,3,3.0,False,36.78,level_1,27
TXN-1200254,2024-07-05,Financial Modeling,GB,NL,Accountant,42.37,USD,crypto,in_progress,7,,True,8.47,top_rated,27
TXN-1200264,2024-07-05,Financial Modeling,IN,FR,Accountant,361.08,USD,credit_card,completed,8,2.7,False,72.22,level_2,27
TXN-1200251,2024-07-05,Data Analysis,NL,ZA,Data Scientist,225.67,USD,paypal,completed,9,4.6,True,45.13,rising_talent,27
TXN-1200265,2024-07-05,Data Analysis,BR,AU,Data Scientist,174.84,USD,paypal,completed,8,4.8,True,34.97,rising_talent,27
TXN-1200027,2024-07-05,Legal Consulting,CA,DE,Lawyer,117.0,EUR,credit_card,completed,11,4.9,True,23.4,top_rated,27
TXN-1200246,2024-07-05,Video Production,MX,IN,Designer,682.46,GBP,paypal,completed,8,4.6,True,136.49,level_2,27
TXN-1200044,2024-07-05,Video Production,ES,IL,Designer,402.65,EUR,credit_card,completed,4,2.8,True,80.53,level_2,27
TXN-1200047,2024-07-05,AI/ML Development,MX,BR,Data Scientist,504.64,EUR,credit_card,completed,19,3.6,False,100.93,level_2,27
TXN-1200237,2024-07-05,Photography,US,US,Designer,893.1,USD,credit_card,completed,3,4.6,True,178.62,new_seller,27
TXN-1200051,2024-07-05,Financial Modeling,ES,DE,Accountant,353.37,USD,credit_card,completed,13,4.3,False,70.67,top_rated,27
TXN-1200269,2024-07-05,Graphic Design,US,US,Designer,487.51,ILS,crypto,completed,3,3.0,False,97.5,new_seller,27
TXN-1200091,2024-07-05,Translation,SG,JP,Writer,412.09,USD,credit_card,completed,2,3.9,True,82.42,level_2,27
TXN-1200057,2024-07-05,Web Development,IN,GB,Software Engineer,70.81,USD,credit_card,completed,14,3.3,False,14.16,level_1,27
TXN-1200228,2024-07-05,Virtual Assistant,FR,JP,HR Manager,281.44,USD,credit_card,completed,1,4.6,True,56.29,rising_talent,27
TXN-1200058,2024-07-05,Social Media Management,FR,IN,Marketing Manager,193.23,ILS,bank_transfer,completed,7,4.0,False,38.65,level_2,27
TXN-1200273,2024-07-05,Virtual Assistant,US,BR,HR Manager,765.17,USD,credit_card,completed,2,4.7,True,153.03,level_2,27
TXN-1200194,2024-07-05,SEO/SEM,IN,US,Marketing Manager,45.15,ILS,credit_card,completed,8,3.7,True,9.03,new_seller,27
TXN-1200263,2024-07-05,Video Production,US,GB,Designer,297.94,USD,paypal,completed,6,3.1,False,59.59,level_1,27
TXN-1200165,2024-07-05,Web Development,US,US,Software Engineer,228.7,USD,paypal,completed,10,4.8,True,45.74,level_2,27
TXN-1200163,2024-07-05,Legal Consulting,CA,GB,Lawyer,122.69,USD,credit_card,completed,13,4.1,True,24.54,new_seller,27
TXN-1200193,2024-07-05,Web Development,US,CA,Software Engineer,169.96,USD,credit_card,completed,10,4.4,False,33.99,top_rated,27
TXN-1200167,2024-07-05,Graphic Design,US,US,Designer,863.11,GBP,credit_card,completed,10,4.6,False,172.62,new_seller,27
TXN-1200168,2024-07-05,Virtual Assistant,GB,AU,HR Manager,71.69,USD,paypal,completed,2,3.8,False,14.34,level_1,27
TXN-1200170,2024-07-05,Virtual Assistant,US,US,HR Manager,100.7,USD,credit_card,completed,1,3.6,True,20.14,new_seller,27
TXN-1200114,2024-07-05,Financial Modeling,US,IL,Accountant,49.04,USD,credit_card,completed,22,4.3,False,9.81,level_2,27
TXN-1200171,2024-07-05,Content Writing,US,DE,Writer,378.35,EUR,credit_card,completed,2,4.6,False,75.67,top_rated,27
TXN-1200105,2024-07-05,Legal Consulting,IN,GB,Lawyer,65.38,ILS,bank_transfer,completed,6,4.4,False,13.08,level_2,27
TXN-1200103,2024-07-05,Web Development,US,US,Software Engineer,134.43,USD,credit_card,completed,13,3.8,False,26.89,level_2,27
TXN-1200162,2024-07-05,Virtual Assistant,IN,US,HR Manager,179.6,ILS,bank_transfer,completed,1,4.6,True,35.92,level_1,27
TXN-1200176,2024-07-05,Photography,IN,US,Designer,274.6,EUR,credit_card,completed,10,4.2,False,54.92,level_2,27
TXN-1200177,2024-07-05,AI/ML Development,BR,US,Data Scientist,896.42,GBP,credit_card,completed,30,2.9,True,179.28,new_seller,27
TXN-1200117,2024-07-05,Photography,CA,GB,Designer,134.88,GBP,bank_transfer,completed,2,4.7,True,26.98,new_seller,27
TXN-1200101,2024-07-05,Mobile App,US,US,Software Engineer,146.64,ILS,credit_card,completed,11,3.5,False,29.33,new_seller,27
