date,gig_category,avg_price_usd,median_price_usd,min_price_usd,max_price_usd,n_listings,discount_active,price_change_pct
2024-04-04,Video Production,241.23,227.93,174.46,326.67,3236,False,
2024-04-04,Virtual Assistant,56.0,59.43,35.75,81.23,5657,False,
2024-04-04,Web Development,435.54,410.02,183.15,748.21,3220,False,
2024-04-05,AI/ML Development,661.33,656.36,323.68,1198.33,2122,False,
2024-04-05,Content Writing,61.86,59.29,30.76,120.9,7731,False,
2024-04-05,Data Analysis,400.76,405.77,228.24,697.34,3232,False,
2024-04-05,Financial Modeling,472.14,507.05,337.29,725.29,863,False,
2024-04-05,Graphic Design,101.25,108.0,71.57,154.76,11344,False,
2024-04-05,Legal Consulting,670.5,708.33,353.58,965.65,1208,False,
2024-04-05,Mobile App,528.04,566.69,248.49,958.41,2382,False,
2024-04-05,Music Production,198.54,204.46,84.34,359.8,2432,False,
2024-04-05,Photography,122.72,131.51,58.09,245.5,2133,False,
2024-04-05,SEO/SEM,267.0,255.64,136.38,439.05,1846,False,
2024-04-05,Social Media Management,191.16,177.53,136.92,299.09,2569,False,
2024-04-05,Translation,76.15,72.89,38.23,140.48,5453,False,
2024-04-05,Video Production,288.78,304.4,192.46,403.15,2558,False,
2024-04-05,Virtual Assistant,51.6,51.82,21.46,82.41,3081,False,
2024-04-05,Web Development,451.84,419.92,293.0,733.74,6122,False,
2024-04-06,AI/ML Development,700.29,734.9,434.25,1030.35,2006,False,
2024-04-06,Content Writing,56.3,54.06,22.57,104.87,7680,False,
2024-04-06,Data Analysis,372.39,377.82,151.61,587.73,3604,False,
2024-04-06,Financial Modeling,543.66,578.37,371.51,760.65,1706,False,
2024-04-06,Graphic Design,118.13,113.82,81.15,168.48,5499,False,
2024-04-06,Legal Consulting,796.3,742.76,437.09,1493.17,901,False,
2024-04-06,Mobile App,576.22,575.29,272.05,910.39,2393,False,
2024-04-06,Music Production,218.13,229.67,102.26,454.76,1578,False,
2024-04-06,Photography,140.86,151.39,62.33,234.57,5234,False,
2024-04-06,SEO/SEM,216.14,224.43,121.96,319.12,3164,False,
2024-04-06,Social Media Management,171.55,162.01,115.26,276.72,4159,False,
2024-04-06,Translation,83.78,87.52,35.58,171.99,4826,False,
2024-04-06,Video Production,253.79,254.18,129.05,409.73,2689,False,
2024-04-06,Virtual Assistant,43.95,47.13,31.51,57.65,8531,False,
2024-04-06,Web Development,435.69,402.01,314.97,633.13,3763,False,
2024-04-07,AI/ML Development,693.3,641.56,311.15,1021.45,2132,False,
2024-04-07,Content Writing,58.64,62.97,41.29,87.98,4125,False,
2024-04-07,Data Analysis,352.5,353.13,167.29,504.36,2441,False,
2024-04-07,Financial Modeling,441.08,439.18,296.22,613.83,1086,False,
2024-04-07,Graphic Design,114.15,108.59,76.8,151.17,4038,False,
2024-04-07,Legal Consulting,744.25,788.07,430.24,1186.2,1137,False,
2024-04-07,Mobile App,555.29,516.53,345.69,942.86,2007,False,
2024-04-07,Music Production,193.85,203.56,75.06,326.9,2547,False,
2024-04-07,Photography,151.09,155.7,84.05,254.8,3105,False,
2024-04-07,SEO/SEM,294.32,292.55,125.56,541.12,2583,False,
2024-04-07,Social Media Management,189.03,194.49,120.79,324.77,4938,False,
2024-04-07,Translation,85.16,84.83,41.79,162.77,4548,False,
2024-04-07,Video Production,273.35,278.81,195.02,412.53,2149,False,
2024-04-07,Virtual Assistant,51.53,52.32,34.85,66.39,2839,False,
2024-04-07,Web Development,442.23,468.5,225.54,741.66,2516,False,
2024-04-08,AI/ML Development,671.92,656.27,440.15,890.31,1790,False,-7.66
2024-04-08,Content Writing,49.73,51.0,19.26,77.94,8193,False,-24.59
2024-04-08,Data Analysis,361.88,379.56,181.6,540.7,4769,False,12.22
2024-04-08,Financial Modeling,423.8,440.72,168.79,846.15,1660,False,-7.46
2024-04-08,Graphic Design,96.85,98.28,64.93,155.61,4700,False,-23.02
2024-04-08,Legal Consulting,850.66,871.99,602.82,1340.05,657,False,12.59
2024-04-08,Mobile App,603.42,625.88,296.04,893.68,2660,False,20.46
2024-04-08,Music Production,200.66,216.21,107.12,344.38,2358,False,7.12
2024-04-08,Photography,137.36,130.98,67.72,230.87,1705,False,-7.92
2024-04-08,SEO/SEM,257.73,248.28,111.36,521.11,2222,False,-4.53
2024-04-08,Social Media Management,170.48,172.07,84.61,345.77,4603,False,-9.23
2024-04-08,Translation,78.11,75.3,48.71,137.16,10492,False,-5.78
2024-04-08,Video Production,260.65,259.03,154.16,435.57,1934,False,-18.89
2024-04-08,Virtual Assistant,39.79,36.73,15.47,65.01,9034,False,-13.97
2024-04-08,Web Development,450.7,425.07,183.77,745.78,2163,False,11.06
2024-04-09,AI/ML Development,642.43,630.17,336.74,1162.53,1879,False,-11.5
2024-04-09,Content Writing,54.41,58.24,36.46,71.74,17433,False,-20.2
2024-04-09,Data Analysis,351.13,363.35,189.54,585.49,2834,False,7.65
2024-04-09,Financial Modeling,456.3,469.21,256.11,810.48,1119,False,-8.62
2024-04-09,Graphic Design,103.58,101.89,53.85,185.31,4567,False,-12.38
2024-04-09,Legal Consulting,930.08,966.42,673.15,1347.02,1069,False,28.47
2024-04-09,Mobile App,550.64,590.62,308.84,891.6,2783,False,-6.49
2024-04-09,Music Production,178.1,179.39,130.64,268.83,1645,False,-2.37
2024-04-09,Photography,136.74,131.16,54.95,244.94,3012,False,-4.82
2024-04-09,SEO/SEM,260.4,256.32,141.97,404.78,1835,False,-5.23
2024-04-09,Social Media Management,152.91,143.1,87.48,259.31,4062,False,-10.05
2024-04-09,Translation,71.4,74.76,33.05,144.17,2339,False,-9.88
2024-04-09,Video Production,260.69,239.91,105.51,459.76,3112,False,-14.39
2024-04-09,Virtual Assistant,49.07,51.5,19.57,104.59,3637,False,-9.08
2024-04-09,Web Development,426.57,445.53,166.8,772.05,6040,False,12.12
2024-04-10,AI/ML Development,710.05,683.97,392.86,1177.36,4741,False,3.16
2024-04-10,Content Writing,50.81,51.98,22.4,108.16,6998,False,-15.4
2024-04-10,Data Analysis,297.54,310.96,176.43,421.72,2825,False,-17.58
2024-04-10,Financial Modeling,486.03,521.86,267.12,901.66,1657,False,7.09
2024-04-10,Graphic Design,102.95,99.56,51.8,169.35,6123,False,-6.91
2024-04-10,Legal Consulting,738.98,695.64,425.43,1096.14,822,False,-17.76
2024-04-10,Mobile App,613.12,597.84,272.17,897.52,3100,False,-3.8
2024-04-10,Music Production,169.66,177.61,124.57,217.01,1531,False,-14.56
2024-04-10,Photography,160.95,162.92,89.56,295.28,2647,False,12.07
2024-04-10,SEO/SEM,239.72,249.2,106.85,443.03,4449,False,-10.53
2024-04-10,Social Media Management,181.65,188.15,114.58,285.47,4837,False,3.11
2024-04-10,Translation,79.24,81.95,30.69,128.38,9195,False,-13.61
2024-04-10,Video Production,349.67,337.35,213.03,550.18,2495,False,4.12
2024-04-10,Virtual Assistant,50.47,53.19,24.95,95.03,5557,False,0.78
2024-04-10,Web Development,417.12,420.35,168.95,864.18,4170,False,-0.17
2024-04-11,AI/ML Development,724.68,762.53,400.31,1256.44,3005,False,-11.99
2024-04-11,Content Writing,58.26,55.17,41.09,79.05,11175,False,-3.35
2024-04-11,Data Analysis,302.13,280.06,120.65,632.98,2882,False,-1.04
2024-04-11,Financial Modeling,479.38,499.62,295.1,755.32,1153,False,7.59
2024-04-11,Graphic Design,128.58,123.75,84.76,197.12,3833,False,10.44
2024-04-11,Legal Consulting,886.99,896.65,604.51,1246.11,1407,False,4.58
2024-04-11,Mobile App,586.63,563.17,300.31,917.23,5386,False,4.27
2024-04-11,Music Production,181.79,168.29,75.72,331.51,1776,False,-8.33
2024-04-11,Photography,155.67,151.98,101.31,238.21,1742,False,29.91
2024-04-11,SEO/SEM,242.85,244.35,106.74,442.24,3040,False,-2.68
2024-04-11,Social Media Management,169.17,179.64,91.12,306.29,4476,False,-7.03
2024-04-11,Translation,71.91,76.18,49.52,102.21,5832,False,-15.14
2024-04-11,Video Production,290.81,281.64,146.24,499.79,1694,False,20.55
2024-04-11,Virtual Assistant,49.23,48.9,29.86,72.68,6098,False,-12.09
2024-04-11,Web Development,497.32,480.48,259.94,934.71,5208,False,14.18
2024-04-12,AI/ML Development,633.96,609.61,431.98,993.48,3794,False,-4.14
2024-04-12,Content Writing,60.64,62.32,24.27,116.95,12400,False,-1.97
2024-04-12,Data Analysis,342.08,330.76,175.92,580.01,1609,False,-14.64
2024-04-12,Financial Modeling,472.2,503.44,308.18,792.19,1463,False,0.01
2024-04-12,Graphic Design,110.74,105.0,44.77,176.69,7592,False,9.37
2024-04-12,Legal Consulting,813.9,842.08,437.65,1203.84,748,False,21.39
2024-04-12,Mobile App,548.13,558.07,311.84,831.03,2805,False,3.8
2024-04-12,Music Production,193.15,187.2,87.62,330.31,2427,False,-2.71
2024-04-12,Photography,170.19,173.82,78.38,328.75,1701,False,38.68
2024-04-12,SEO/SEM,235.14,225.75,142.42,419.42,1977,False,-11.93
2024-04-12,Social Media Management,188.75,183.37,105.2,315.09,3924,False,-1.26
2024-04-12,Translation,67.3,72.66,45.56,97.73,4577,False,-11.62
2024-04-12,Video Production,265.55,249.06,106.36,486.29,1923,False,-8.04
2024-04-12,Virtual Assistant,43.84,46.54,24.92,77.29,5527,False,-15.04
2024-04-12,Web Development,479.53,457.76,295.57,778.48,7066,False,6.13
2024-04-13,AI/ML Development,572.48,580.09,421.11,881.93,1343,False,-18.25
2024-04-13,Content Writing,66.07,61.52,43.46,103.77,20158,False,17.35
2024-04-13,Data Analysis,324.11,330.11,127.69,595.02,2223,False,-12.96
2024-04-13,Financial Modeling,491.01,483.52,353.54,742.09,678,False,-9.68
2024-04-13,Graphic Design,138.19,142.21,77.37,198.78,9507,False,16.98
2024-04-13,Legal Consulting,909.17,938.55,420.25,1364.64,869,False,14.17
2024-04-13,Mobile App,645.61,633.24,271.02,1401.87,1852,False,12.04
2024-04-13,Music Production,192.09,184.15,100.51,362.73,2061,False,-11.94
2024-04-13,Photography,132.99,136.5,68.59,231.18,3053,False,-5.59
2024-04-13,SEO/SEM,226.12,213.87,95.57,465.64,3377,False,4.62
2024-04-13,Social Media Management,166.54,178.7,77.62,325.59,3994,False,-2.92
2024-04-13,Translation,80.88,82.55,35.39,152.63,8981,False,-3.46
2024-04-13,Video Production,275.63,290.34,170.86,387.19,1397,False,8.61
2024-04-13,Virtual Assistant,47.16,46.14,25.78,67.37,11182,False,7.3
2024-04-13,Web Development,366.52,353.54,259.72,536.83,3466,False,-15.88
2024-04-14,AI/ML Development,644.71,692.95,419.35,920.38,2228,False,-7.01
2024-04-14,Content Writing,54.79,55.57,28.17,93.08,10039,False,-6.57
2024-04-14,Data Analysis,329.16,338.18,219.54,514.49,2371,False,-6.62
2024-04-14,Financial Modeling,501.5,468.88,297.74,780.59,979,False,13.7
2024-04-14,Graphic Design,112.17,117.56,76.47,145.03,6260,False,-1.73
2024-04-14,Legal Consulting,784.07,791.64,546.65,986.81,490,False,5.35
2024-04-14,Mobile App,620.93,601.39,330.22,865.27,5201,False,11.82
2024-04-14,Music Production,187.17,195.68,136.1,231.0,1704,False,-3.45
2024-04-14,Photography,141.11,130.53,103.55,200.95,4069,False,-6.61
2024-04-14,SEO/SEM,283.1,293.07,125.75,478.32,3300,False,-3.81
2024-04-14,Social Media Management,160.24,165.99,90.86,274.57,4229,False,-15.23
2024-04-14,Translation,86.46,82.61,53.4,142.83,3845,False,1.53
2024-04-14,Video Production,258.01,251.56,180.26,371.93,996,False,-5.61
2024-04-14,Virtual Assistant,45.51,47.97,25.22,81.73,5288,False,-11.68
2024-04-14,Web Development,378.13,398.51,225.74,680.14,2840,False,-14.49
2024-04-15,AI/ML Development,509.5,532.22,347.96,756.19,2957,True,-24.17
2024-04-15,Content Writing,47.7,44.08,28.61,86.07,7783,True,-4.08
2024-04-15,Data Analysis,264.51,276.04,193.95,374.51,2878,True,-26.91
2024-04-15,Financial Modeling,390.97,414.05,156.42,583.69,838,True,-7.75
2024-04-15,Graphic Design,95.78,94.39,45.44,166.34,11231,True,-1.1
2024-04-15,Legal Consulting,687.78,679.51,296.86,1239.71,1241,True,-19.15
2024-04-15,Mobile App,457.94,478.06,314.63,603.36,2420,True,-24.11
2024-04-15,Music Production,159.33,170.0,110.07,217.86,1048,True,-20.6
2024-04-15,Photography,124.0,129.06,71.39,221.68,3765,True,-9.73
2024-04-15,SEO/SEM,176.61,168.09,124.15,255.0,2296,True,-31.47
2024-04-15,Social Media Management,124.18,132.84,56.54,183.34,1378,True,-27.16
2024-04-15,Translation,58.9,57.18,39.01,80.74,2936,True,-24.59
2024-04-15,Video Production,194.27,195.8,119.47,326.68,2971,True,-25.47
2024-04-15,Virtual Assistant,35.63,35.52,25.48,56.28,5333,True,-10.45
2024-04-15,Web Development,353.6,328.03,206.4,474.54,4466,True,-21.54
2024-04-16,AI/ML Development,544.76,511.61,328.3,827.3,1348,True,-15.2
2024-04-16,Content Writing,42.25,44.95,22.4,72.84,7811,True,-22.35
2024-04-16,Data Analysis,262.84,279.37,102.43,457.63,3961,True,-25.14
2024-04-16,Financial Modeling,436.59,422.59,241.29,802.35,813,True,-4.32
2024-04-16,Graphic Design,91.23,93.99,66.18,132.73,8908,True,-11.92
2024-04-16,Legal Consulting,648.42,655.78,369.21,880.62,943,True,-30.28
2024-04-16,Mobile App,483.83,499.49,194.73,793.73,3650,True,-12.13
2024-04-16,Music Production,137.61,134.12,77.16,249.32,2402,True,-22.73
2024-04-16,Photography,111.96,113.91,82.34,171.88,3890,True,-18.12
2024-04-16,SEO/SEM,197.57,188.71,107.94,275.62,6674,True,-24.13
2024-04-16,Social Media Management,146.06,142.91,67.89,252.08,3731,True,-4.48
2024-04-16,Translation,54.18,55.2,23.76,93.74,5858,True,-24.12
2024-04-16,Video Production,230.58,214.84,104.82,366.0,3236,True,-11.55
2024-04-16,Virtual Assistant,37.68,35.88,26.3,60.49,9145,True,-23.21
2024-04-16,Web Development,333.73,339.18,181.89,552.26,6772,True,-21.76
2024-04-17,AI/ML Development,498.83,482.6,306.1,750.52,3204,True,-29.75
2024-04-17,Content Writing,46.38,49.56,27.69,63.08,5698,True,-8.72
2024-04-17,Data Analysis,243.2,233.35,106.93,411.27,1913,True,-18.26
2024-04-17,Financial Modeling,428.79,415.95,259.07,623.92,731,True,-11.78
2024-04-17,Graphic Design,105.9,111.13,42.77,200.63,6014,True,2.87
2024-04-17,Legal Consulting,646.67,673.91,313.19,1119.96,1260,True,-12.49
2024-04-17,Mobile App,364.98,342.63,165.65,587.09,3389,True,-40.47
2024-04-17,Music Production,145.77,150.01,76.89,271.69,2281,True,-14.08
2024-04-17,Photography,132.9,128.83,64.99,214.58,2452,True,-17.43
2024-04-17,SEO/SEM,178.56,188.29,71.34,307.26,1977,True,-25.51
2024-04-17,Social Media Management,153.21,150.15,90.28,281.52,2447,True,-15.66
2024-04-17,Translation,64.67,68.15,40.82,95.17,4912,True,-18.39
2024-04-17,Video Production,198.5,209.7,129.92,315.18,1886,True,-43.23
2024-04-17,Virtual Assistant,35.31,35.37,19.13,55.09,7467,True,-30.04
2024-04-17,Web Development,338.23,313.48,211.96,572.05,4511,True,-18.91
2024-04-18,AI/ML Development,455.56,462.96,256.39,707.47,3080,True,-37.14
2024-04-18,Content Writing,47.99,48.17,27.0,71.79,11288,True,-17.63
2024-04-18,Data Analysis,288.78,306.65,124.25,427.38,4285,True,-4.42
2024-04-18,Financial Modeling,380.97,365.12,217.77,580.58,786,True,-20.53
2024-04-18,Graphic Design,98.19,92.51,54.93,151.54,6975,True,-23.64
2024-04-18,Legal Consulting,595.33,587.69,305.39,839.65,964,True,-32.88
2024-04-18,Mobile App,446.15,448.55,322.96,610.65,3215,True,-23.95
2024-04-18,Music Production,150.27,139.82,60.09,332.5,2141,True,-17.34
2024-04-18,Photography,112.26,119.59,43.71,201.91,3052,True,-27.89
2024-04-18,SEO/SEM,179.62,188.84,106.96,277.44,2914,True,-26.04
2024-04-18,Social Media Management,123.59,129.07,78.08,184.05,2851,True,-26.94
2024-04-18,Translation,58.26,61.16,33.36,83.45,3446,True,-18.98
2024-04-18,Video Production,218.28,220.99,125.39,380.65,2285,True,-24.94
2024-04-18,Virtual Assistant,40.57,41.69,17.99,86.08,4944,True,-17.59
2024-04-18,Web Development,354.88,348.61,224.47,503.72,5055,True,-28.64
2024-04-19,AI/ML Development,581.06,546.1,310.93,897.54,1540,True,-8.34
2024-04-19,Content Writing,37.78,40.59,27.5,52.54,4930,True,-37.7
2024-04-19,Data Analysis,236.53,217.63,97.48,479.24,3255,True,-30.86
2024-04-19,Financial Modeling,403.94,423.98,198.34,774.65,948,True,-14.46
2024-04-19,Graphic Design,80.2,82.4,56.15,121.43,3800,True,-27.58
2024-04-19,Legal Consulting,611.98,591.28,280.01,1095.34,681,True,-24.81
2024-04-19,Mobile App,433.28,417.44,184.54,814.32,3178,True,-20.95
2024-04-19,Music Production,,156.59,78.3,213.8,1522,True,-23.72
2024-04-19,Photography,113.13,107.59,47.1,185.34,4379,True,-33.53
2024-04-19,SEO/SEM,164.53,157.6,71.28,258.72,3673,True,-30.03
2024-04-19,Social Media Management,126.5,128.89,52.38,189.07,4247,True,-32.98
2024-04-19,Translation,54.35,51.43,28.51,77.0,5302,True,-19.24
2024-04-19,Video Production,213.27,217.06,140.7,317.04,2586,True,-19.69
2024-04-19,Virtual Assistant,36.71,34.8,22.0,63.52,13563,True,-16.26
2024-04-19,Web Development,312.25,329.41,200.51,434.1,4759,True,-34.88
2024-04-20,AI/ML Development,490.28,485.07,194.19,808.75,2170,True,-14.36
2024-04-20,Content Writing,49.53,48.14,24.32,85.79,6279,True,-25.03
2024-04-20,Data Analysis,289.29,281.06,135.07,439.12,4151,True,-10.74
2024-04-20,Financial Modeling,383.51,390.68,200.62,606.88,1098,True,-21.89
2024-04-20,Graphic Design,86.99,88.91,42.23,125.31,3792,True,-37.05
2024-04-20,Legal Consulting,575.19,578.38,312.65,812.7,447,True,-36.73
2024-04-20,Mobile App,450.5,474.98,247.04,790.58,2095,True,-30.22
2024-04-20,Music Production,125.43,133.11,71.02,233.86,2408,True,-34.7
2024-04-20,Photography,119.2,126.65,73.52,179.14,2362,True,-10.37
2024-04-20,SEO/SEM,213.14,216.71,139.95,278.4,3572,True,-5.74
2024-04-20,Social Media Management,143.82,154.79,61.28,233.14,4920,True,-13.64
2024-04-20,Translation,53.45,56.05,29.58,100.65,6239,True,-33.91
2024-04-20,Video Production,205.45,214.88,120.88,308.43,3012,True,-25.46
2024-04-20,Virtual Assistant,38.37,39.68,27.39,55.5,7434,True,-18.64
2024-04-20,Web Development,381.85,389.84,230.93,666.67,4727,True,4.18
2024-04-21,AI/ML Development,567.63,529.47,413.29,842.78,2333,True,-11.96
2024-04-21,Content Writing,43.82,43.89,31.73,66.82,11970,True,-20.02
2024-04-21,Data Analysis,284.51,279.86,192.6,399.79,3537,True,-13.56
2024-04-21,Financial Modeling,332.24,346.37,204.99,449.17,1391,True,-33.75
2024-04-21,Graphic Design,76.94,76.62,38.21,153.07,6295,True,-31.41
2024-04-21,Legal Consulting,579.86,563.72,378.21,789.85,991,True,-26.04
2024-04-21,Mobile App,375.06,388.17,184.15,553.55,2613,True,-39.6
2024-04-21,Music Production,157.59,163.24,89.43,249.83,1428,True,-15.8
2024-04-21,Photography,97.58,91.71,65.91,137.85,2744,True,-30.85
2024-04-21,SEO/SEM,214.78,216.65,109.38,388.85,2723,True,-24.13
2024-04-21,Social Media Management,139.94,135.57,71.54,198.12,3914,True,-12.67
2024-04-21,Translation,64.7,67.39,31.28,132.91,8016,True,-25.17
2024-04-21,Video Production,249.22,235.03,99.67,392.17,2152,True,-3.41
2024-04-21,Virtual Assistant,36.73,36.11,22.64,64.2,4375,True,-19.29
2024-04-21,Web Development,339.74,321.5,157.78,581.84,7040,True,-10.15
2024-04-22,AI/ML Development,465.22,443.0,258.68,761.61,2019,True,-8.69
2024-04-22,Content Writing,53.69,56.45,36.19,71.01,6235,True,12.56
2024-04-22,Data Analysis,253.78,257.49,166.7,383.5,6300,True,-4.06
2024-04-22,Financial Modeling,434.93,445.83,167.09,688.94,1729,True,11.24
2024-04-22,Graphic Design,91.65,89.89,37.39,190.2,3874,True,-4.31
2024-04-22,Legal Consulting,523.97,483.22,218.8,1144.62,826,True,-23.82
2024-04-22,Mobile App,459.03,479.23,195.3,795.34,3400,True,0.24
2024-04-22,Music Production,169.09,178.78,111.6,236.9,1981,True,6.13
2024-04-22,Photography,125.88,133.29,85.52,169.45,1270,True,1.52
2024-04-22,SEO/SEM,210.28,196.89,100.43,376.79,1901,True,19.06
2024-04-22,Social Media Management,149.77,141.03,104.62,194.41,3053,True,20.61
2024-04-22,Translation,61.83,65.02,24.72,120.57,5792,True,4.97
2024-04-22,Video Production,214.72,216.9,112.72,362.54,2775,True,10.53
2024-04-22,Virtual Assistant,36.95,35.1,21.56,51.59,7160,True,3.7
2024-04-22,Web Development,381.93,368.09,179.49,582.33,4127,True,8.01
2024-04-23,AI/ML Development,536.19,546.9,309.7,824.96,953,True,-1.57
2024-04-23,Content Writing,45.15,46.2,19.11,68.86,12473,True,6.86
2024-04-23,Data Analysis,262.5,271.45,179.12,382.89,4584,True,-0.13
2024-04-23,Financial Modeling,340.9,342.98,198.15,537.09,2114,True,-21.92
2024-04-23,Graphic Design,94.15,95.9,51.38,154.1,4036,True,3.2
2024-04-23,Legal Consulting,638.79,637.32,389.02,992.44,822,True,-1.49
2024-04-23,Mobile App,477.92,480.42,289.2,844.69,3102,True,-1.22
2024-04-23,Music Production,133.5,142.43,75.12,198.29,1761,True,-2.99
2024-04-23,Photography,120.77,129.98,69.16,213.08,2934,True,7.87
2024-04-23,SEO/SEM,170.18,157.24,75.75,269.91,2866,True,-13.86
2024-04-23,Social Media Management,147.7,145.8,106.14,219.11,3921,True,1.12
2024-04-23,Translation,66.53,62.01,31.87,121.74,3588,True,22.79
2024-04-23,Video Production,211.09,216.55,141.56,299.98,1780,True,-8.45
2024-04-23,Virtual Assistant,36.22,37.76,15.29,57.25,3685,True,-3.87
2024-04-23,Web Development,344.89,337.1,133.94,550.71,4723,True,3.34
2024-04-24,AI/ML Development,557.56,579.67,216.02,1215.95,4411,True,11.77
2024-04-24,Content Writing,47.75,45.54,34.04,70.55,6819,True,2.95
2024-04-24,Data Analysis,272.56,279.18,177.48,386.3,3239,True,12.07
2024-04-24,Financial Modeling,384.38,395.03,221.76,696.7,1710,True,-10.36
2024-04-24,Graphic Design,107.13,111.65,54.63,204.53,4065,True,1.16
2024-04-24,Legal Consulting,553.82,513.1,390.21,825.44,999,True,-14.36
2024-04-24,Mobile App,514.52,538.83,253.17,759.4,2105,True,40.97
2024-04-24,Music Production,152.27,150.31,101.77,217.8,2360,True,4.46
2024-04-24,Photography,111.67,110.32,58.0,204.92,3803,True,-15.97
2024-04-24,SEO/SEM,157.53,162.45,84.15,223.38,3860,True,-11.78
2024-04-24,Social Media Management,127.52,137.3,81.48,168.61,9506,True,-16.77
2024-04-24,Translation,52.26,49.6,33.58,84.92,4262,True,-19.19
2024-04-24,Video Production,271.75,289.22,194.28,380.04,2095,True,36.9
2024-04-24,Virtual Assistant,35.18,36.2,23.2,50.26,9643,True,-0.37
2024-04-24,Web Development,346.42,353.38,221.36,508.98,3320,True,2.42
2024-04-25,AI/ML Development,528.49,512.13,369.05,684.4,1405,True,16.01
2024-04-25,Content Writing,42.37,42.34,27.35,70.34,7951,True,-11.71
2024-04-25,Data Analysis,277.79,280.79,199.09,436.78,6310,True,-3.81
2024-04-25,Financial Modeling,397.08,412.69,228.55,685.42,1674,True,4.23
